edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23
-0.0048774290	0.0034596145	-0.0078785367	-0.0101799296	-0.0035727216	-0.0016619603	-0.0112058327	0.0217350428	-0.0020639919	0.0185665472	-0.0137210428	0.0157222863	-0.0282416965	-0.0353095500	-0.0088349894	0.0277313054	-0.0061251792	0.0046256793	0.0081128858	-0.0027108114	0.0424844132	0.0102913265	-0.0300714324	-0.0310127462
-0.0105671648	0.0006322353	-0.0056193509	-0.0086370847	-0.0040351818	0.0019328286	-0.0066546768	0.0150805561	-0.0111043759	0.0045948248	0.0045567240	-0.0280330642	-0.0136857915	-0.0140446619	0.0430533592	0.0502885479	-0.0024444338	-0.0079136883	0.0045290065	0.0151140918	0.0150114059	0.0107449716	-0.0343285223	-0.0261814570
-0.0134742999	-0.0122355727	-0.0057949319	-0.0169255942	0.0222392344	-0.0120005810	-0.0043202201	-0.0057356640	-0.0069958522	0.0160396275	-0.0104683226	0.0184909897	0.0201295258	-0.0115776081	0.0325184588	0.0214960909	0.0327984341	-0.0080669482	0.0036559959	0.0183965714	0.0356395651	0.0128765952	-0.0375192013	-0.0216443401
-0.0094496976	-0.0070128033	-0.0165652720	-0.0111157424	0.0116744516	-0.0146870214	-0.0145788838	0.0075762792	-0.0074195071	0.0169749246	-0.0193750162	0.0279249660	-0.0141965733	-0.0199524712	0.0093731033	0.0332903303	-0.0129029291	0.0088896035	-0.0301602903	0.0254683287	0.0344988271	0.0147654679	-0.0267115487	-0.0263119717
-0.0097824021	0.0034518490	-0.0163661604	-0.0124453272	-0.0022278393	-0.0060431865	-0.0112218673	0.0226003374	-0.0122697831	0.0123400604	-0.0027201340	-0.0074421331	-0.0399465030	-0.0154188519	0.0079045032	0.0379785048	0.0300738529	0.0028100638	0.0130293796	0.0069683732	0.0133437314	-0.0058436283	-0.0278697143	-0.0038105161
-0.0144544117	-0.0028336760	-0.0049390006	-0.0196815016	0.0070091502	-0.0080150676	-0.0046329991	0.0273767208	-0.0102938576	0.0210411610	-0.0001051269	-0.0090392888	0.0163666367	-0.0221196545	0.0238029756	0.0182112961	0.0222883776	0.0177821374	-0.0194494249	-0.0224890839	0.0088610628	-0.0104465977	-0.0342286765	-0.0165688732
-0.0286195779	-0.0054742679	0.0264528728	-0.0231183677	0.0202568580	0.0027358588	0.0264710096	0.0114973948	-0.0143712997	0.0109070855	-0.0335503722	0.0002058554	0.0011869955	0.0193132686	0.0177035152	0.0001008232	0.0142960377	0.0201722581	-0.0298382384	0.0475361903	-0.0101751130	-0.0041450291	-0.0034682118	-0.0019175505
-0.0180257290	-0.0055722010	-0.0014473804	-0.0329821229	0.0304395181	-0.0134953448	0.0212201926	0.0248046558	-0.0014803286	0.0392974303	-0.0023989558	0.0013324179	-0.0244423921	0.0000146541	-0.0190567617	0.0057335757	0.0534150064	0.0183495469	0.0151367971	-0.0003198691	0.0081358397	0.0091056861	0.0140587098	-0.0087612508
-0.0114728545	0.0090401473	-0.0073660529	-0.0222918242	0.0012244838	0.0001191471	0.0080061953	0.0441906386	-0.0115170377	0.0247499844	0.0049202227	-0.0318849583	0.0227916800	0.0211898462	-0.0091694862	0.0200328262	-0.0029094622	0.0214699879	-0.0218213697	-0.0131988526	0.0210335229	-0.0017444591	0.0101397085	-0.0179763508
-0.0138253008	0.0079048053	-0.0023707565	-0.0251010679	0.0062997638	0.0060465358	0.0158568618	0.0454709755	-0.0053783158	0.0110533776	-0.0407838583	-0.0154635021	0.0099607943	0.0248616984	-0.0143738457	0.0164921571	0.0288157887	-0.0036618384	-0.0132645777	0.0029661651	-0.0199509300	-0.0172180989	0.0228012811	-0.0020114381
-0.0118681760	0.0018479582	-0.0126786317	-0.0253821901	0.0059453797	-0.0001110477	0.0158502889	0.0349103460	0.0002075199	0.0034223988	-0.0180900246	-0.0179022178	-0.0209083078	0.0273777158	-0.0194479347	0.0091265071	0.0197191846	-0.0123666984	-0.0451604779	-0.0344800070	-0.0015483730	0.0055403455	0.0265968744	-0.0072393648
-0.0185098618	0.0018483369	-0.0030776702	-0.0250428233	-0.0018837829	-0.0029533248	0.0233226752	0.0238202286	-0.0053036958	-0.0022365029	0.0055533385	-0.0438795605	-0.0102984351	0.0279090983	-0.0029298304	0.0141518644	0.0435022378	-0.0187262222	-0.0308643309	-0.0041096566	-0.0100882579	0.0039511357	0.0242081010	0.0105619375
-0.0193880606	-0.0087851687	-0.0077397150	-0.0302576316	0.0004750961	-0.0205320652	0.0305995887	0.0032075421	-0.0033656846	0.0037034706	0.0143430084	-0.0248351749	0.0243690883	0.0421921558	0.0055303655	-0.0004614557	0.0354445257	0.0078420603	-0.0543665152	-0.0063902460	0.0226424881	0.0030159553	0.0138272045	0.0236827592
-0.0152364336	0.0046180024	-0.0134894999	-0.0264913453	-0.0182142864	-0.0197543990	0.0234306601	0.0302133769	-0.0024823392	0.0070348107	-0.0248791503	-0.0050096723	0.0118815096	0.0348394429	-0.0165538145	0.0088342686	0.0361496672	0.0181585461	-0.0170044260	0.0177109538	-0.0064089686	-0.0270877295	0.0263110665	0.0059466520
-0.0128935927	0.0053299392	-0.0113977561	-0.0223609032	-0.0185679926	-0.0148067939	0.0245898995	0.0311324558	0.0010646061	0.0052823579	-0.0229853701	-0.0051659577	-0.0187501542	0.0055473056	-0.0087191207	0.0006781457	0.0102641846	0.0216723775	-0.0205053727	-0.0388807290	-0.0130766541	-0.0004738612	0.0124461300	0.0035618834
-0.0178220747	-0.0009119610	-0.0045076140	-0.0286483192	-0.0004258782	-0.0137895313	0.0254793635	0.0213998802	-0.0041492934	0.0110788102	0.0118728346	-0.0295677081	-0.0137372182	0.0190723408	0.0061214064	0.0034038755	0.0336872943	0.0202029063	-0.0186518578	0.0047512559	-0.0235233956	-0.0050133074	0.0078563362	-0.0039090045
-0.0179877234	-0.0048194495	-0.0150148670	-0.0294465444	0.0137422211	-0.0213240128	0.0100740445	0.0110518326	-0.0058019814	0.0183932056	0.0030777762	-0.0066486257	0.0210841778	0.0238432868	-0.0010469515	0.0071341426	0.0420576858	0.0319435524	-0.0248761075	-0.0086356910	-0.0071913061	0.0077971158	0.0063160932	-0.0068114954
-0.0151613446	0.0098727309	-0.0135421545	-0.0188764519	-0.0035331369	-0.0029628944	0.0044688575	0.0276935258	-0.0133946784	0.0103525021	-0.0319518020	0.0008879091	0.0010699509	0.0234015574	-0.0159336157	0.0154404027	0.0192813946	0.0281843402	-0.0174509025	0.0077602779	-0.0178414291	-0.0102605614	0.0186975332	-0.0180219027
-0.0124174799	0.0091482221	-0.0088055956	-0.0170046407	-0.0048412840	0.0006185659	0.0102828420	0.0273916240	-0.0061917730	0.0028320886	-0.0225782628	-0.0077001888	-0.0246734522	0.0104151282	-0.0100738130	0.0071742419	0.0110246680	0.0010494797	-0.0223674976	-0.0396734028	-0.0152030994	0.0000312866	0.0236039516	-0.0186550243
-0.0191549384	0.0031378522	-0.0071929712	-0.0171487521	-0.0034852791	-0.0027398736	0.0200906352	0.0100142734	-0.0135332631	-0.0036876592	0.0076634717	-0.0367678385	-0.0226180050	0.0538588262	0.0166990158	0.0090722886	0.0369280812	-0.0126961776	-0.0209094751	-0.0093730013	0.0019080989	-0.0103334019	0.0159527357	-0.0114259394
-0.0157820237	-0.0061991038	-0.0051234603	-0.0223218971	0.0054578842	-0.0199642458	0.0258086277	0.0011194294	-0.0004646157	0.0176876634	0.0184044407	-0.0064305758	0.0264194214	0.0168221691	0.0050942388	-0.0043560028	0.0235028869	0.0014132548	-0.0383874921	-0.0103594610	0.0100903551	-0.0010623690	0.0320120464	0.0114224431
-0.0129221014	0.0049104857	-0.0174743669	-0.0140151845	-0.0221498878	-0.0215765106	0.0158175376	0.0082582765	-0.0066991990	-0.0014440764	-0.0194043822	0.0051396782	0.0037838893	0.0424129837	-0.0085507649	0.0097118310	0.0194924655	0.0037388108	-0.0189092790	0.0146412031	0.0025607619	-0.0150946041	0.0483493157	0.0005496046
-0.0161361356	0.0032898906	-0.0065533844	-0.0162819251	-0.0269645906	-0.0232191559	0.0256877773	0.0122441664	-0.0052951367	0.0010915239	-0.0174990304	0.0007508196	-0.0220968500	0.0086885675	-0.0012911394	-0.0120374211	0.0225882829	0.0190539498	-0.0276409975	-0.0419284425	-0.0060528443	-0.0105702518	0.0350799303	0.0193655752
-0.0162396543	-0.0010594713	-0.0047300178	-0.0118127086	-0.0267521879	-0.0209262019	0.0245098447	0.0029191883	-0.0061069286	0.0055871000	0.0213129876	-0.0215521186	-0.0177152823	0.0226976873	0.0179463751	-0.0149993917	0.0230765827	0.0156618378	-0.0254612960	0.0047537427	-0.0266192224	-0.0188043663	0.0249677934	0.0236376652
-0.0196323462	-0.0034150491	-0.0039180905	-0.0119593217	-0.0189405237	-0.0235375844	0.0224408782	-0.0065219636	-0.0152067146	-0.0019358763	-0.0052442897	-0.0084757937	0.0222609859	0.0306501236	0.0368145185	-0.0195118347	0.0438258818	0.0268801333	-0.0121102443	-0.0337349639	-0.0051027983	-0.0105621759	0.0121315961	0.0332691286
-0.0260071866	-0.0120355656	-0.0126246075	-0.0174454997	-0.0031163670	-0.0334328188	0.0266308444	-0.0246677998	-0.0205845109	-0.0055242971	-0.0193912060	-0.0028446047	-0.0244223526	0.0748039109	0.0413736691	-0.0108236779	0.0117561250	0.0408061656	-0.0529114527	0.0158205067	0.0087879565	0.0051748697	0.0079328543	0.0145143388
-0.0168946093	0.0022710720	-0.0133149608	-0.0052944403	-0.0143210618	-0.0222431526	0.0050747164	-0.0050800893	-0.0134507985	0.0126153219	0.0014286148	-0.0151330644	-0.0397271720	0.0297804802	0.0115207870	-0.0091152662	0.0435063530	0.0354335453	0.0021557099	-0.0098352386	0.0072321707	-0.0043583799	0.0267327786	0.0205624201
-0.0150005403	0.0044182761	-0.0055822305	-0.0023996792	-0.0116442679	-0.0104342351	0.0034472406	0.0022604195	-0.0114322764	0.0114967624	0.0086834327	-0.0249935722	0.0010915830	0.0200829067	0.0258371903	-0.0096097912	0.0072101142	0.0392829852	-0.0214700906	-0.0200286125	-0.0154912622	-0.0030233062	0.0307466053	0.0152650181
-0.0173739010	0.0034965575	-0.0100696435	-0.0021724219	-0.0041340916	-0.0064446573	-0.0046941765	-0.0045330770	-0.0176081640	0.0038756556	-0.0208025981	-0.0081730095	0.0115992952	0.0325133227	0.0231886821	-0.0097546005	0.0374673806	0.0159460822	-0.0145881726	-0.0208488263	-0.0163409303	-0.0037365117	0.0287826675	-0.0052105913
-0.0214202294	-0.0022945406	0.0006623601	-0.0090524501	0.0100978321	-0.0065668014	0.0081535001	-0.0135242640	-0.0124674245	0.0038367289	-0.0296408402	0.0069264474	-0.0060615266	0.0216430987	0.0214614107	-0.0172333251	0.0171387514	0.0201879531	-0.0528539447	-0.0013439112	-0.0131665324	0.0080121273	0.0138577564	0.0066583419
-0.0208641642	-0.0052472940	-0.0031850912	-0.0142708830	0.0128976577	-0.0171155691	0.0158116410	-0.0239672898	-0.0072914123	0.0093231548	0.0027878871	0.0010739171	-0.0353847347	0.0172363316	0.0104259350	-0.0149640049	0.0478296143	0.0185609132	-0.0115865788	-0.0009574114	0.0096091146	0.0039317128	0.0257964878	0.0264776246
-0.0124148004	0.0078098333	-0.0084435722	0.0026448460	-0.0185770095	-0.0089530281	0.0039615927	-0.0046445470	-0.0135631088	0.0109880949	0.0193613830	-0.0150282650	0.0081971741	0.0199967497	0.0121464134	-0.0013703994	-0.0084070623	0.0394765058	-0.0153589005	-0.0162682398	0.0124520465	-0.0057886787	0.0332331713	0.0015726519
-0.0164980420	0.0064610967	-0.0084467100	-0.0039213917	-0.0091739491	-0.0131113339	0.0089274767	-0.0044903228	-0.0231637443	-0.0101123269	-0.0239064231	0.0002295167	-0.0065359387	0.0329980626	0.0203525448	0.0150188302	0.0166146108	0.0283399300	0.0179242916	0.0173839567	-0.0231802328	-0.0024048189	0.0329196523	-0.0063984476
-0.0118313168	0.0030383513	-0.0110123840	-0.0013646396	0.0014350679	-0.0077540581	-0.0022156721	0.0014527034	-0.0196089836	-0.0023644894	-0.0109096096	0.0086917515	-0.0355854840	0.0092213745	0.0018594610	-0.0070634568	0.0101167481	0.0338166526	0.0055445023	-0.0443429221	0.0000950498	0.0079383604	0.0106041817	-0.0188465844
-0.0199140239	-0.0027664933	0.0049538940	-0.0077208877	0.0242453007	-0.0025563234	0.0036175063	-0.0107611599	-0.0292995877	0.0022315221	0.0175320146	-0.0121320679	-0.0076122757	0.0020506724	0.0255273332	-0.0008877976	0.0044387295	0.0412784511	-0.0173767933	0.0085502084	-0.0338553589	0.0158321842	0.0046827138	-0.0241456862
-0.0149649165	-0.0070718810	-0.0100373401	-0.0069742514	0.0307485423	-0.0075740883	-0.0052132302	-0.0209595114	-0.0330043432	-0.0057447847	-0.0071976028	0.0115987301	-0.0029291977	0.0419776581	0.0196094994	0.0036972587	0.0268231379	0.0351456683	0.0276869151	0.0154616869	0.0082282366	0.0227407105	0.0122668853	-0.0347255994
-0.0097117142	0.0089042285	0.0008000227	0.0032608625	0.0194255176	0.0170480295	-0.0123330190	0.0042003341	-0.0265772805	-0.0079708558	-0.0184053886	0.0139398989	-0.0250827225	0.0028771937	-0.0040444281	0.0015312719	-0.0203239866	0.0298856459	0.0053636919	-0.0222424717	-0.0153374859	0.0109114563	0.0121149937	-0.0237597892
-0.0070852899	0.0051696876	0.0023374348	0.0019692945	0.0272384017	0.0252933241	-0.0101851646	0.0043978170	-0.0239808265	-0.0074408288	0.0193978907	-0.0075306572	-0.0261756676	0.0027744753	0.0031879431	0.0049981070	0.0085051666	-0.0033371602	0.0184627678	-0.0067414818	-0.0167692726	0.0009424102	-0.0032100292	-0.0142830805
-0.0102803125	0.0038919158	0.0177663861	0.0028405382	0.0310373242	0.0260938524	-0.0015286747	0.0001481299	-0.0265460383	-0.0081588663	0.0202824461	-0.0060791329	0.0257400153	-0.0124204002	0.0140794756	0.0058607134	0.0021420140	-0.0081623218	-0.0090198102	-0.0144562831	-0.0111770799	0.0072170540	0.0118103547	-0.0139735383
-0.0152765147	-0.0053426268	0.0078113623	-0.0048404365	0.0418203126	0.0010992282	-0.0017079615	-0.0217335267	-0.0263430308	0.0006634348	-0.0068576097	0.0180231323	0.0056204917	0.0192521862	0.0118279261	0.0015241751	0.0175745236	-0.0052328333	-0.0146293314	0.0301175503	-0.0014141398	0.0100753354	0.0235210988	-0.0397842615
-0.0065560429	0.0071066741	0.0061239089	0.0069882893	0.0084503910	0.0058719887	-0.0067087319	-0.0043517525	-0.0215112328	0.0015825104	-0.0105331333	0.0187804927	-0.0219131724	-0.0059503366	-0.0152501680	-0.0099630035	-0.0034094148	-0.0123094564	-0.0058569328	-0.0186515996	0.0173615227	0.0056794934	0.0269830179	-0.0394317533
-0.0065024919	0.0084025975	0.0064703881	0.0095483796	-0.0093209686	0.0064242619	0.0017717564	-0.0079516704	-0.0257547268	-0.0129728640	0.0221718279	-0.0286526440	-0.0221950051	0.0253243419	0.0243360811	0.0031898235	-0.0174663156	-0.0219914245	0.0067146686	0.0065836544	-0.0020446475	-0.0030709085	0.0108964276	-0.0226181942
-0.0027165162	0.0026531253	0.0209867449	0.0107554379	0.0011723580	0.0061941039	0.0048433340	-0.0031901736	-0.0143860325	0.0070371522	0.0091088009	0.0139822510	0.0411114711	-0.0234598716	0.0110523684	-0.0321346343	0.0086225464	-0.0145994355	0.0243160020	-0.0204618305	-0.0027680572	-0.0019705393	0.0084996660	0.0060983679
-0.0067102641	-0.0090543822	0.0171685855	0.0057168142	0.0211504020	-0.0103405825	0.0050018259	-0.0263202556	-0.0197458674	0.0030062272	-0.0057895646	0.0246500007	-0.0074051425	0.0026867271	0.0137702901	-0.0286440670	-0.0391365177	0.0143628926	-0.0286746984	0.0242264156	-0.0037015346	0.0087693145	0.0063953261	-0.0005704830
-0.0012656357	0.0072894514	0.0095258452	0.0174304485	-0.0021077807	0.0086499694	-0.0062776913	-0.0104890692	-0.0215589487	-0.0009011894	0.0146288198	-0.0061458322	-0.0370090265	0.0003489195	-0.0034281283	-0.0193258868	0.0095468538	-0.0013993908	0.0484613029	0.0033602798	0.0061166637	-0.0030630527	0.0139723230	0.0109751715
0.0009665799	0.0049077585	0.0163221918	0.0164410392	0.0070521594	0.0141272916	-0.0076627142	-0.0051914054	-0.0165910563	0.0012415374	0.0248256891	-0.0052854571	0.0251192309	-0.0250103789	0.0145113535	-0.0188973067	-0.0381190192	0.0143746769	0.0075763454	-0.0129406915	-0.0061300631	0.0011673166	0.0051693323	0.0000410734
-0.0000124579	0.0048243888	0.0077620110	0.0181934051	0.0112500864	0.0214601546	-0.0120674467	-0.0180194429	-0.0212747329	-0.0207647254	-0.0171850338	0.0040012453	0.0103776765	0.0168448640	0.0259485411	-0.0049225657	-0.0045739847	-0.0174845820	0.0392598180	0.0078844560	-0.0080061658	0.0053872782	0.0043961842	-0.0180522055
0.0015926936	-0.0057614541	0.0242252462	0.0106777508	0.0369291693	0.0141818608	-0.0018204262	-0.0143031611	-0.0110201437	-0.0042883123	-0.0011867045	0.0261131108	0.0030497812	-0.0255863021	-0.0024627816	-0.0350108454	-0.0359590884	-0.0096915941	-0.0182896241	-0.0178369533	-0.0054873142	0.0164291224	0.0028120521	0.0026054061
-0.0010165738	-0.0073452126	0.0076342672	0.0100888217	0.0311707739	0.0026748243	-0.0139357844	-0.0266755148	-0.0177862414	0.0029570375	0.0263020954	-0.0035489942	-0.0320087785	-0.0111982139	0.0060191911	-0.0170654759	0.0096228293	-0.0093577464	0.0104401514	0.0245904271	-0.0105175830	0.0078429148	0.0082156427	-0.0019219309
0.0045529125	0.0037706596	0.0148283935	0.0213910893	0.0082960076	0.0162172844	-0.0155917797	-0.0096661255	-0.0226826286	-0.0070293483	0.0154474955	-0.0095343282	0.0299046262	-0.0033622168	0.0102049219	-0.0192223066	-0.0235832896	0.0037016622	0.0161592495	-0.0197667045	0.0172974389	0.0032390665	-0.0027735385	0.0075087180
0.0036052096	0.0059147566	0.0169743553	0.0182500345	0.0116815473	0.0221161460	-0.0091590694	-0.0085117743	-0.0223528225	-0.0167390156	-0.0205543197	0.0078589621	0.0061844879	-0.0011529727	0.0177635489	-0.0131209455	-0.0238348710	-0.0044645937	0.0299968579	0.0254700760	-0.0263954454	-0.0033077853	0.0010776854	0.0131452264
0.0026965723	-0.0023742245	0.0284172861	0.0128290127	0.0355662732	0.0187685841	0.0029044043	-0.0192485987	-0.0037974434	-0.0080725609	-0.0075194380	0.0198832645	-0.0142658168	-0.0205021367	0.0094196930	-0.0449627485	-0.0328121955	-0.0025101263	0.0074862440	-0.0332127092	0.0022634185	0.0223870168	-0.0012421126	0.0102015709
0.0073941629	-0.0054781676	0.0183597786	0.0179193103	0.0306462288	0.0169534351	-0.0083076730	-0.0256676407	-0.0028385709	-0.0044400505	0.0429783432	-0.0019533868	-0.0136074635	-0.0176477271	0.0093511915	-0.0255225583	-0.0203178783	-0.0225008608	0.0162356245	0.0262638020	-0.0071502428	0.0052876451	0.0059639687	0.0128470063
0.0093365675	0.0052609482	0.0192945090	0.0280547088	0.0130049423	0.0242593333	-0.0217449165	-0.0120991413	-0.0179657011	-0.0080226533	0.0166154149	0.0121833399	0.0360007263	-0.0285229874	-0.0026605678	-0.0235104260	-0.0154051403	-0.0112206736	0.0319485256	-0.0167083516	0.0100059874	0.0036899537	-0.0055487809	0.0030883796
0.0089109540	0.0048672328	0.0177866771	0.0285520168	0.0129128867	0.0261242408	-0.0235078730	-0.0129068459	-0.0181231616	-0.0231001901	-0.0134288188	0.0190552350	0.0089098217	-0.0169998176	-0.0111092956	-0.0189990755	-0.0321240043	-0.0121970947	0.0024532518	0.0231930288	-0.0311617828	-0.0033159940	0.0013699169	0.0048288848
0.0076686714	-0.0042850591	0.0261326820	0.0221908588	0.0317498903	0.0176433048	-0.0143205027	-0.0270548992	-0.0159863051	-0.0219024459	0.0142376347	0.0214235033	-0.0104256403	-0.0328885576	-0.0245642743	-0.0317510768	-0.0074193833	-0.0156878383	0.0110470004	-0.0225332447	0.0085390779	0.0219124268	-0.0000697675	0.0037172002
0.0099437097	-0.0048449266	0.0181641728	0.0267063882	0.0208891596	0.0161516608	-0.0179173076	-0.0347882300	-0.0204229364	-0.0314682275	0.0441490830	-0.0143088372	0.0017542673	-0.0059473044	-0.0101195440	-0.0163492998	-0.0279547272	-0.0186194946	-0.0057050819	0.0208361984	-0.0063805299	0.0055120940	0.0071260125	-0.0024611597
0.0032112937	0.0127066385	0.0351488167	0.0291474696	0.0036505335	0.0333815807	0.0043514353	-0.0369347766	-0.0119411626	-0.0413833643	-0.0033178112	0.0027707141	0.0370246071	-0.0042227443	0.0130507582	-0.0186228912	0.0043733355	-0.0306989643	0.0241428496	-0.0105131459	-0.0107693686	0.0000863343	-0.0059365792	0.0109681504
0.0031365745	0.0087556052	0.0427408539	0.0202704483	0.0053859271	0.0207770427	0.0162369692	-0.0300136710	-0.0055560799	-0.0356346955	-0.0184488201	0.0147322892	0.0089739419	-0.0175737656	0.0068214723	-0.0273646479	-0.0345720692	-0.0300086394	-0.0183389332	0.0159705808	-0.0102236164	-0.0091001470	-0.0153424690	0.0140241832
0.0059964277	-0.0053529922	0.0389376949	0.0147963630	0.0167571755	-0.0059926112	0.0059334779	-0.0261535043	-0.0109817459	0.0029734782	0.0140977062	0.0157057740	-0.0141013327	-0.0485620670	-0.0175241247	-0.0469608279	0.0100370539	-0.0306273246	0.0119326018	0.0137730140	0.0108210618	-0.0025357305	-0.0056280060	0.0181734313
0.0120088226	-0.0070277501	0.0187389523	0.0220909181	0.0013777060	-0.0118544995	-0.0106170856	-0.0259981622	-0.0131015004	0.0114434611	0.0327304989	-0.0057768750	0.0171451640	-0.0328987125	-0.0001189366	-0.0431801622	-0.0259764022	-0.0073720689	-0.0172605782	0.0162876103	0.0025488597	-0.0069943696	0.0051552366	-0.0089326551
0.0124078068	-0.0022718553	0.0190219531	0.0285524734	-0.0143977461	-0.0136079251	-0.0164288574	-0.0209419999	-0.0283964514	-0.0049145927	-0.0161792883	0.0029875024	0.0180563401	-0.0142272494	0.0052942703	-0.0375987435	0.0041361423	-0.0181277307	0.0313150167	0.0237133770	-0.0162743689	-0.0033795814	0.0077884203	-0.0025271073
0.0145700610	-0.0053266928	0.0195691701	0.0279953656	-0.0059670863	-0.0120050369	-0.0147068471	-0.0169235111	-0.0179250207	-0.0001030250	-0.0168397198	0.0149279755	-0.0145261245	-0.0289619257	0.0003337607	-0.0578334879	-0.0275165046	0.0034518348	-0.0087829738	-0.0233031611	-0.0165220085	0.0067816792	-0.0065666608	-0.0016904377
0.0105096107	-0.0127064821	0.0340162341	0.0225096986	0.0104757686	-0.0122962319	-0.0087743946	-0.0289632687	-0.0274951276	0.0019134260	0.0215711736	-0.0178329711	-0.0156414894	-0.0298383239	0.0181147767	-0.0462781284	-0.0064224593	-0.0159450942	0.0042418046	0.0255513087	-0.0354624219	0.0057038373	-0.0124135572	0.0151167481
0.0121897054	-0.0180836816	0.0240210650	0.0182931382	0.0259636577	-0.0188314459	-0.0144427106	-0.0406162313	-0.0251295759	0.0039334672	0.0054841478	0.0064869784	0.0292454595	-0.0100680420	0.0192130930	-0.0448407031	0.0041355128	-0.0089483909	0.0181908119	0.0032430966	0.0107530831	0.0098708699	-0.0186282006	-0.0128094824
0.0167104346	-0.0039651797	0.0267870548	0.0275316435	0.0057745435	-0.0039458529	-0.0192048892	-0.0226790618	-0.0304955992	-0.0105618976	-0.0241512668	0.0096564525	-0.0025933378	-0.0091998120	0.0122524363	-0.0281860405	-0.0388610846	-0.0297494274	-0.0030504762	0.0231787364	0.0023056165	0.0014909959	-0.0230828028	-0.0052765253
0.0162684931	-0.0023240801	0.0284770878	0.0290794927	0.0044379526	-0.0031994913	-0.0190905244	-0.0190180810	-0.0251153862	0.0040273240	-0.0071771513	-0.0011080144	-0.0273267664	-0.0261569161	0.0155309098	-0.0400876740	-0.0099498762	-0.0424194234	0.0114232696	-0.0064113428	0.0104452474	-0.0059428011	-0.0208569468	-0.0101205186
0.0177238883	-0.0063495155	0.0349979773	0.0256517625	0.0067410639	-0.0041376033	-0.0122217039	-0.0320665829	-0.0209542358	-0.0057008463	0.0187657939	-0.0266379783	0.0027801671	-0.0184495471	0.0397665456	-0.0214378605	-0.0337361575	-0.0563673926	-0.0033221185	0.0079893317	0.0208636651	0.0024311396	-0.0303537428	-0.0003111695
0.0099535062	-0.0028120383	0.0434332940	0.0154095261	0.0162573306	0.0081659008	0.0159320346	-0.0676960397	0.0165921361	-0.0215932977	-0.0116867221	0.0018685030	0.0328935442	-0.0165686521	0.0543206614	-0.0264485242	0.0009364751	-0.0611519557	0.0192423457	0.0157685869	0.0161341029	-0.0127269078	-0.0401624374	0.0243483372
0.0084017114	0.0238671519	0.0500302297	0.0203571854	-0.0019376579	0.0191462625	0.0412741088	-0.0391858855	0.0289571488	-0.0278405378	-0.0185821584	0.0238093840	-0.0003681063	-0.0174627804	0.0254936523	-0.0222646770	-0.0705223422	-0.0336918826	-0.0021065284	0.0150174267	0.0217652305	-0.0147166815	-0.0245202691	0.0253112714
0.0135129660	0.0220076528	0.0428582541	0.0016368746	-0.0098240495	0.0075593051	0.0232536445	-0.0018895764	0.0232567115	-0.0133011171	0.0178179688	-0.0097137973	-0.0259735308	-0.0130651636	-0.0065314949	-0.0462657342	-0.0057584779	-0.0208253702	0.0443452453	0.0263326649	-0.0131193095	-0.0749136604	-0.0543256763	0.0764260320
0.0272026386	0.0013077808	0.0218374227	0.0004625038	0.0073592799	-0.0071950647	0.0050582329	-0.0030994066	0.0231188750	-0.0115101424	0.0204152995	0.0285795790	0.0392584115	-0.0283148273	-0.0071891292	-0.0325166652	-0.0168400349	-0.0016021428	0.0419835037	-0.0187287952	0.0299513488	-0.0237401607	-0.0701219440	0.0301503820
0.0327387944	0.0081989644	-0.0130991187	-0.0023742163	-0.0043049618	0.0151361761	-0.0105197058	0.0365452020	0.0502291629	-0.0340096595	0.0083128338	0.0355332669	-0.0017977751	-0.0040692455	-0.0402189621	-0.0308726868	-0.0183681262	0.0225244981	-0.0138199620	0.0277477213	-0.0043891841	-0.1097023152	-0.0680081685	0.0392067188
0.0354466233	0.0058228366	-0.0560334031	-0.0102406929	-0.0168405961	0.0205494717	-0.0443758449	0.1046761289	0.0402809248	-0.0525031920	0.0458796294	-0.0016345034	-0.0179451247	0.0197119862	-0.0758159708	0.0050909285	0.0377390773	0.0168594671	0.0127336701	0.0097767043	-0.0366424803	-0.1101838363	-0.0676900147	0.0570978660
0.0427690531	-0.0191298375	-0.0292122190	0.0037800792	0.0195736598	-0.0083018264	-0.0332547374	0.0391442804	0.0219633144	-0.0525434527	0.0308808370	0.0272947442	0.0491245700	-0.0203658520	-0.0609091072	0.0164064031	0.0014643957	-0.0338264392	0.0366133709	-0.0202456043	-0.0223342367	0.0204640459	-0.0372440180	0.0360022538
0.0390235711	-0.0105047675	-0.0269981046	-0.0040085777	0.0130828595	-0.0028402129	-0.0210839587	0.0455242210	0.0223431524	-0.0617494631	0.0098538261	0.0242480235	0.0061344458	-0.0039603390	-0.0684174169	0.0087232234	-0.0300008981	-0.0258537754	-0.0241982579	-0.0258215752	-0.0176726858	-0.0014962558	-0.0410781991	0.0264172961
