edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23
0.0009610315	-0.0091618560	0.0048196549	0.0094891131	0.0014369449	-0.0180986772	0.0118715134	-0.0111254940	-0.0319726727	-0.0124070492	0.0167460572	-0.0221530790	0.0013248936	-0.0132159870	-0.0249448394	0.0212838719	0.0389163245	0.0060608511	0.0094955333	0.0095678902	0.0011595595	-0.0022871058	-0.0086693975	0.0048895289
0.0094233399	-0.0088375158	0.0057053224	0.0217821749	0.0208525095	-0.0455095351	0.0127900748	0.0236019878	-0.0019022810	-0.0150788110	0.0408178463	0.0149366278	-0.0059894539	-0.0044300427	-0.0096451016	-0.0049637532	-0.0006022077	-0.0057854279	0.0172780483	-0.0173383648	0.0045051752	-0.0119793157	-0.0150972397	-0.0118221264
0.0131943858	-0.0017007353	0.0068207808	0.0270830468	0.0229254518	-0.0436875757	0.0185042307	0.0136957905	0.0040328762	-0.0284308643	0.0014659583	0.0164384355	0.0048139393	0.0057918666	0.0375530425	-0.0101332724	0.0256483667	-0.0028967742	0.0185312454	0.0209979754	0.0112743489	-0.0213592810	-0.0159151199	-0.0165774981
0.0118634286	-0.0012998018	-0.0000184926	0.0297131736	0.0237750671	-0.0373056636	0.0163524465	0.0036662943	-0.0056692387	-0.0249485394	-0.0257194569	-0.0239680965	-0.0226772186	-0.0010361883	-0.0049543783	0.0070540929	-0.0195230454	-0.0094853207	0.0138769305	-0.0077658754	0.0032856846	-0.0208539968	-0.0129686908	-0.0118870922
0.0016025406	-0.0161148551	0.0100903497	0.0038779992	-0.0045318447	-0.0174140361	0.0158241822	-0.0163810108	-0.0366160020	0.0010941780	0.0162223762	-0.0190246337	0.0075198838	-0.0291328409	0.0061304162	0.0200316340	0.0266609240	0.0127643657	0.0098006853	0.0267969874	-0.0128429740	-0.0241242817	-0.0255883836	0.0010914656
-0.0034461163	-0.0193274393	0.0164254966	0.0009785809	0.0182559594	-0.0339029472	0.0108508312	0.0074488630	-0.0089640600	-0.0265404686	0.0227669652	0.0203547096	0.0265840825	-0.0384474787	0.0202316257	-0.0103892342	0.0441823909	-0.0076185183	0.0261890571	-0.0252534068	-0.0030118004	-0.0119584812	-0.0166208446	0.0057287237
0.0050368425	-0.0159038744	0.0120232921	0.0098762819	0.0233706634	-0.0442688853	0.0093196502	0.0178093303	0.0013885668	-0.0085081333	-0.0176715941	-0.0309516054	0.0116295026	-0.0098141889	0.0176440524	-0.0059772165	-0.0210901064	-0.0175781457	0.0292389665	0.0038492162	0.0088572630	-0.0177638015	-0.0126954746	-0.0115346989
-0.0014446376	-0.0199338443	0.0137632665	0.0033989434	0.0175247324	-0.0340705611	0.0079912773	-0.0052383455	-0.0245257882	0.0206498677	0.0017138661	-0.0333401789	0.0021310017	-0.0204532898	0.0182626541	-0.0059491465	-0.0011841730	-0.0070357079	0.0141931857	-0.0135162244	0.0049717090	-0.0231500785	-0.0178078252	-0.0129617188
-0.0000326038	-0.0167760398	0.0114182099	0.0056624696	0.0245617945	-0.0379456724	0.0058640647	-0.0100254856	-0.0219198012	0.0166794314	0.0194827219	0.0014499524	-0.0194223306	-0.0081390730	0.0080928720	-0.0040175278	0.0073599950	0.0047529228	-0.0143725402	0.0005465259	0.0079379779	-0.0370234303	-0.0108753156	-0.0318203030
-0.0031729396	-0.0114891734	0.0190076431	0.0020536412	0.0297031444	-0.0347210499	0.0068607736	-0.0138026360	-0.0096468634	0.0077438538	0.0168937321	0.0267927548	-0.0194774699	-0.0125742939	0.0302264738	-0.0218212503	-0.0002402568	-0.0059932407	0.0086309696	-0.0156461965	0.0063008835	-0.0322851166	-0.0286514900	-0.0343348700
0.0063656603	-0.0042919909	0.0222607592	0.0112696063	0.0212224618	-0.0190227118	-0.0015136752	-0.0136532777	-0.0109845760	-0.0249505012	-0.0170738531	0.0298115529	-0.0290210493	-0.0159712841	0.0157537137	-0.0123033333	0.0236078796	-0.0028910075	0.0004024909	0.0040323932	0.0068955430	-0.0306733883	-0.0395297574	-0.0399285018
-0.0002161607	-0.0147403020	0.0355678666	-0.0054962795	0.0074775861	-0.0137254263	-0.0082627501	-0.0163380308	-0.0222193889	-0.0051207836	-0.0184097224	-0.0175463184	0.0005842488	-0.0467832042	0.0159635118	-0.0102309646	-0.0251099694	-0.0216606514	0.0187280918	-0.0198773217	0.0065016604	-0.0173689101	-0.0250381231	-0.0305278442
0.0073126020	-0.0094098882	0.0367719207	0.0044142699	0.0218725661	-0.0278424559	-0.0031924694	-0.0103969073	-0.0130783608	0.0188731096	0.0176137844	-0.0125329418	-0.0032376677	-0.0165868096	0.0106204102	-0.0014870276	0.0048036627	0.0125235442	0.0011623610	0.0209719111	-0.0003460516	-0.0216941572	-0.0433993764	-0.0185501146
0.0110170479	-0.0067270501	0.0300889956	0.0115868935	0.0225208979	-0.0264885963	-0.0037686934	-0.0078483027	-0.0143256857	0.0045556283	0.0227546438	0.0275262062	-0.0200442582	0.0003217385	0.0064240089	0.0065991997	-0.0028963317	-0.0308102375	0.0171540758	0.0055263674	0.0151175770	-0.0169792298	-0.0283067698	-0.0228158417
0.0177354253	-0.0004184091	0.0260511624	0.0166578879	0.0169995700	-0.0190515316	-0.0030627690	-0.0185189759	-0.0067999030	-0.0235523843	-0.0250958588	0.0185610338	-0.0214672890	0.0009464257	0.0211860468	0.0127764843	-0.0023332027	-0.0144576897	-0.0077180472	0.0135288696	0.0105499488	-0.0180387197	-0.0464040295	-0.0143819726
0.0053715334	-0.0084421337	0.0291923697	0.0031137831	0.0224231650	-0.0193217001	-0.0066626040	-0.0210779102	-0.0156040735	0.0150478596	-0.0189595325	-0.0161206823	-0.0305403063	-0.0296990345	-0.0210915833	0.0288896336	-0.0065493547	-0.0590344645	-0.0043156086	-0.0119697407	-0.0162563198	-0.0121245421	-0.0306550927	-0.0307232040
-0.0078357203	-0.0304440549	0.0488031011	-0.0206145283	0.0251209718	-0.0400381910	0.0019105238	-0.0132207957	-0.0092607815	0.0152546269	0.0171240664	0.0245222340	0.0160197296	-0.0362016357	0.0177937124	0.0088399912	-0.0545911663	-0.0280152381	0.0027559090	0.0039533144	-0.0083443532	-0.0209523300	-0.0404050391	-0.0075827708
0.0001742809	-0.0253458568	0.0429236797	-0.0064300403	0.0396572125	-0.0543494113	0.0079708595	-0.0067945816	0.0166038594	-0.0159827469	-0.0250936579	0.0053956535	0.0004313557	-0.0247330856	0.0000115722	0.0269051575	-0.0194039549	-0.0137183164	-0.0131544559	0.0238562416	-0.0070215119	-0.0136920132	-0.0507008393	-0.0083479397
-0.0051017207	-0.0263632337	0.0325371623	0.0019529278	0.0402792554	-0.0443433553	0.0219794780	-0.0271559123	-0.0132680484	0.0231690502	-0.0042942195	-0.0269565747	-0.0205762138	-0.0024902973	-0.0220098545	0.0450635719	-0.0024115537	-0.0275788436	-0.0085435788	0.0351928499	0.0019778932	-0.0133321830	-0.0366240218	-0.0100021418
0.0012090198	-0.0293148584	0.0319099658	0.0022642790	0.0364590143	-0.0449673377	0.0243658503	-0.0370440865	-0.0192269091	0.0318096679	0.0234417508	0.0141651742	-0.0111923181	-0.0041161169	0.0414382883	0.0145192432	-0.0122872967	-0.0155001178	-0.0109466808	0.0055218585	0.0072609908	-0.0345388863	-0.0475877104	-0.0287289714
0.0079194313	-0.0225872925	0.0258697981	0.0073103261	0.0331855040	-0.0352346342	0.0200722932	-0.0422847966	-0.0118807376	-0.0026068746	-0.0100402763	0.0286822918	-0.0172287491	-0.0060067743	0.0424954589	0.0166935424	0.0259441500	-0.0383405290	-0.0060407100	0.0110957321	0.0195145123	-0.0307281955	-0.0384197536	-0.0425176733
0.0095326351	-0.0215176299	0.0264267708	0.0196010826	0.0371231448	-0.0286364189	0.0212363628	-0.0370977714	-0.0144768849	-0.0082683237	-0.0351435919	-0.0042770774	-0.0210402783	-0.0195782231	0.0060212042	0.0184945368	-0.0116446637	-0.0226520435	-0.0037181584	-0.0250485080	0.0093136483	-0.0384331534	-0.0605944487	-0.0370930695
0.0052906335	-0.0171268011	0.0251888003	0.0134483595	0.0315019758	-0.0002954400	0.0233625531	-0.0205219625	-0.0175718783	0.0289154550	0.0002687633	-0.0176779355	-0.0088399592	-0.0132567121	-0.0013393637	0.0215490571	0.0236602606	0.0031376818	0.0068012621	0.0144824433	0.0202599603	-0.0461949869	-0.0619776543	-0.0341230706
-0.0072722804	-0.0134317737	0.0219819924	0.0008230347	0.0111259985	0.0662982795	0.0756890337	0.0498700471	0.0174321096	0.0087751868	0.0327627302	0.0227558753	0.0009268042	-0.0264611184	0.0312017228	-0.0175155983	0.0039954634	-0.0175974553	0.0287869894	-0.0202746149	-0.0112535832	-0.0251383624	0.0228761037	-0.0198745479
0.0059002116	-0.0161752958	0.0190066897	0.0285273631	0.0280197380	0.0401647367	0.0694312094	0.0554864188	0.0229973465	-0.0238262021	-0.0246114580	-0.0054667242	-0.0022108991	-0.0002125349	0.0127646701	0.0001315224	-0.0226211018	0.0305424788	0.0087635830	0.0176465677	-0.0050347678	-0.0246511106	-0.0064398013	-0.0206929080
-0.0018822363	-0.0286733840	0.0289724747	0.0185962697	0.0461771360	-0.0120120690	0.0111859504	-0.0210665495	-0.0211351000	0.0074410845	0.0083879655	-0.0323667297	0.0323387228	-0.0136166292	-0.0034336960	0.0169255094	0.0425724590	-0.0119929056	0.0039361307	-0.0236293892	0.0123732158	0.0007939371	-0.0569154679	-0.0191727852
-0.0037196887	-0.0276809681	0.0203693640	0.0152444064	0.0634455217	-0.0356582566	-0.0068522457	-0.0204717584	-0.0084800391	-0.0140697748	0.0342110707	0.0197674752	0.0061811032	0.0190714471	-0.0357820283	0.0147484279	-0.0316606393	-0.0318270694	-0.0221542146	-0.0199666246	0.0084433348	0.0032022521	-0.0188366205	-0.0413851898
-0.0028669058	-0.0202809942	0.0159190281	0.0213363858	0.0597723636	-0.0236851729	0.0005022505	-0.0298284312	-0.0050997327	-0.0362884299	-0.0200447498	0.0101319198	0.0184571309	0.0169235721	-0.0103158177	0.0198383267	0.0046343828	0.0032576676	-0.0175299797	0.0080065548	0.0102980474	0.0035506437	-0.0519594096	-0.0423156859
0.0036191949	-0.0295552470	0.0190282347	0.0260169461	0.0602588748	-0.0334632414	0.0070829690	-0.0321700401	-0.0110294204	-0.0099965359	-0.0146707892	-0.0379200975	0.0238800845	0.0059355041	-0.0018984677	0.0127717978	-0.0125306162	-0.0229570870	-0.0175465033	-0.0194112599	0.0058827359	0.0037411859	-0.0392936736	-0.0420871491
0.0015420076	-0.0383404629	0.0197435657	0.0157936782	0.0531679315	-0.0286373222	0.0065494096	-0.0350399778	-0.0132434609	-0.0068786790	0.0320636456	-0.0045745758	0.0171516312	-0.0051098377	-0.0292328415	0.0295700144	-0.0079888066	0.0085234098	-0.0360891976	-0.0070616434	-0.0024284485	-0.0094294915	-0.0556877894	-0.0395349403
-0.0119757843	-0.0193177871	0.0091987307	-0.0000144920	0.0378333276	0.0484231565	0.0640503112	0.0598658066	0.0459695024	-0.0223314537	0.0196461288	0.0155756946	0.0147600342	-0.0060301539	0.0111752943	-0.0179168857	0.0453323276	0.0070986299	-0.0034951198	0.0164259852	-0.0077107031	0.0043026697	0.0234105213	-0.0377761907
-0.0261685812	-0.0061897502	-0.0029067288	0.0151086060	0.0304574805	0.0857380031	0.0744228972	0.0620905270	0.0220023886	-0.0039229247	-0.0228962147	-0.0311768146	0.0171007197	0.0100150987	0.0235887534	-0.0336133559	-0.0272675707	0.0115010491	0.0209013143	-0.0003142960	-0.0176753367	0.0113702847	0.0542932686	-0.0321263123
-0.0243564379	-0.0123158865	-0.0013625998	0.0075654624	0.0282942396	0.0807549054	0.0672126960	0.0421741258	0.0055581424	0.0158385248	0.0271174061	-0.0179590438	0.0162714921	0.0114589503	0.0036827732	-0.0136949260	0.0077854858	0.0524260264	-0.0097273689	0.0247751614	-0.0277591164	0.0085392865	0.0212933667	-0.0187196810
-0.0295116720	-0.0183239400	-0.0017742454	-0.0086787982	0.0285524561	0.0817107174	0.0542974867	0.0481766742	0.0129567124	-0.0156536099	0.0114575184	0.0210537453	0.0141488569	-0.0052448668	0.0080344513	-0.0086866984	0.0444670083	0.0054465294	0.0080644153	-0.0048566924	-0.0236743306	0.0229423179	0.0400366642	-0.0223591393
-0.0300445511	-0.0012730705	-0.0118363899	-0.0061020852	0.0465904753	0.0692746737	0.0402972113	0.0570247397	0.0319733275	0.0021655256	-0.0097114143	-0.0224253009	0.0143483611	-0.0037514016	-0.0072878053	-0.0208277234	-0.0089871064	0.0057117009	0.0140386111	-0.0181133846	-0.0195903357	0.0255085750	0.0361619499	-0.0290099800
-0.0398404039	0.0064096027	-0.0192408218	-0.0016650106	0.0410240233	0.0774954960	0.0387205095	0.0550877563	0.0062949715	0.0349423411	0.0163731265	-0.0031475117	0.0018366995	0.0239547099	-0.0014023976	-0.0180055378	-0.0151351777	0.0362724283	0.0071669559	0.0207922962	-0.0188855800	0.0116602360	0.0364851992	-0.0363076245
-0.0427554266	-0.0034691934	-0.0125841855	-0.0349509513	0.0494218728	0.0736477626	0.0257801068	0.0543258796	0.0398047209	-0.0110431789	0.0036027117	0.0326548321	0.0083403476	-0.0172300641	-0.0024856008	0.0050168867	0.0464962634	0.0218445131	-0.0033051070	0.0039488067	-0.0412162879	0.0216163534	0.0161825823	-0.0265877040
-0.0396352060	-0.0112173870	-0.0138429942	0.0053165016	0.0549812193	0.0475751299	0.0044300810	0.0585053533	0.0044757006	0.0449094333	-0.0249092593	-0.0163625023	0.0317705827	-0.0305971078	0.0066106725	-0.0246675630	0.0314615950	-0.0129010750	0.0581151695	-0.0134563976	0.0029944760	0.0025709910	0.0015210856	-0.0490747480
-0.0404071355	0.0279053210	-0.0430817770	0.0422633377	0.0119575186	0.0850520443	0.0463049671	0.0597480725	-0.0390228724	0.0524978394	-0.0143009858	0.0510279168	0.0283739946	0.0065184255	-0.0067126197	-0.0481315397	-0.0218822733	0.0236139297	0.0805120264	0.0404207249	-0.0041306260	-0.0331839164	0.0267486515	-0.0857581874
-0.0122781585	0.0544036946	-0.0535179500	0.0431797412	-0.0789359105	0.0969982237	0.0473761449	-0.0008493047	-0.0269707862	0.0267976101	-0.0593580922	0.0336591519	0.0364961461	0.0006893818	-0.0044784201	-0.0386569336	-0.0157627491	0.0335550798	0.0756807668	0.0398451236	-0.0335753086	-0.0410577598	0.0512743908	-0.0399418426
0.0147066704	0.0189988016	-0.0405401255	0.0371331933	-0.0492075145	0.0463382455	-0.0052208427	-0.0340337885	-0.0233380215	0.0259589733	0.0100612108	0.0096325797	0.0205242543	0.0087130688	-0.0223140436	-0.0018346554	0.0005634420	0.0209510697	0.0074858608	0.0136519552	-0.0087984471	0.0134480686	0.0024761382	0.0053472034
0.0101043013	-0.0149043945	-0.0223619182	0.0183286699	0.0413322464	0.0106826044	-0.0117789486	0.0313226675	0.0350619091	-0.0317990222	0.0041859534	0.0106859942	0.0417922823	-0.0242964572	-0.0343003086	-0.0089291102	0.0179948398	0.0322263472	-0.0237278806	-0.0058744000	-0.0056574399	0.0260064831	-0.0290326897	-0.0033086975
0.0065393567	0.0019105952	-0.0241413876	0.0124788320	0.0268716939	0.0060423888	-0.0203492526	0.0255380225	0.0321126024	0.0267090364	0.0110308101	-0.0113586041	0.0236996941	0.0081433511	-0.0008446697	-0.0247863069	-0.0028437698	0.0258840482	0.0046574151	0.0450417899	0.0187746665	0.0137030169	-0.0050298937	-0.0255544794
-0.0001551504	0.0135395597	-0.0298158046	0.0081005994	0.0166175933	0.0405513307	0.0060303817	0.0358231227	0.0303030387	0.0024297586	-0.0200233293	0.0249925328	-0.0053293997	0.0347384353	0.0139141616	-0.0261533809	0.0252401576	0.0188134578	0.0084830299	0.0226039503	-0.0081287605	0.0372561895	0.0234497154	-0.0049984710
0.0040439046	0.0009543390	-0.0300814225	0.0092571485	0.0055113778	0.0213012909	-0.0287716356	-0.0305439207	-0.0137814863	0.0125458095	-0.0179032578	-0.0211094738	0.0102812525	0.0033107762	-0.0310592464	-0.0070347920	0.0265970872	-0.0127041181	0.0277588293	-0.0162058210	0.0281170383	0.0373976736	-0.0256323303	-0.0027838605
0.0012086690	-0.0195256173	-0.0220576787	-0.0093596125	0.0183484316	0.0141540941	-0.0431859943	-0.0352811978	-0.0117514814	-0.0004207142	0.0270752699	0.0259605707	0.0148809625	-0.0055467051	-0.0193024921	0.0051955475	-0.0089551052	-0.0383289571	0.0273769567	-0.0071914036	0.0425890271	0.0380145571	-0.0092118564	-0.0214900163
0.0059361016	-0.0019774489	-0.0300372653	0.0151607350	0.0169402013	0.0165408374	-0.0109879811	-0.0065811734	0.0067702897	0.0038264003	-0.0315754787	-0.0172157836	0.0030541537	0.0157098240	-0.0154605845	-0.0215444107	-0.0283003702	-0.0012870093	0.0349641523	-0.0143824644	0.0290975017	0.0317496384	-0.0149207562	-0.0024516358
-0.0000576249	0.0038048042	-0.0309488631	0.0155199999	-0.0009420202	0.0485768154	0.0148863354	0.0022958562	-0.0099992976	0.0377338496	0.0063667903	0.0051129535	-0.0130719927	0.0380911492	0.0007905455	-0.0303561493	-0.0256561346	0.0373925007	0.0057606883	0.0065261399	0.0053682083	0.0219213689	0.0059464330	0.0056667142
0.0047092858	0.0032497499	-0.0262272485	0.0073105547	-0.0054938371	0.0315072272	-0.0094673666	-0.0408712719	-0.0107098674	-0.0040823615	-0.0268781448	0.0287497079	0.0062691401	0.0058123743	0.0166488650	-0.0086206514	0.0241478091	0.0216696946	0.0153609303	0.0111085055	0.0090951925	0.0214071576	-0.0334557752	0.0148114418
0.0123515463	0.0039482139	-0.0241757326	0.0056267873	-0.0027042854	0.0113917216	-0.0367099770	-0.0421994522	-0.0018089399	0.0141034878	0.0055144188	-0.0111477420	0.0150082431	-0.0191571985	-0.0270388288	-0.0050507459	0.0331490111	0.0034734274	0.0078793918	0.0129493838	0.0181368497	0.0185049233	-0.0180368647	0.0057640814
0.0180903421	0.0203084391	-0.0292208368	0.0224649953	-0.0156368625	0.0253158079	0.0081322271	0.0226328738	0.0338066546	0.0150281297	0.0049900564	0.0276392791	-0.0037374263	0.0173105298	0.0015385236	-0.0369031673	0.0342742221	0.0015050278	0.0188801929	0.0001347281	-0.0061211860	0.0257009259	0.0515111099	0.0149398031
0.0173850002	0.0230104020	-0.0264980917	0.0302873208	-0.0233185417	0.0317196910	0.0154040197	0.0192605498	0.0278822001	0.0244068085	-0.0358270364	-0.0175889313	0.0006123709	0.0112912830	0.0012187118	-0.0480446190	-0.0105364248	0.0032416561	0.0262022582	-0.0258867692	-0.0165281353	0.0193349626	0.0484750355	0.0147479908
0.0254094874	0.0204023435	-0.0273628005	0.0348705322	-0.0389489206	0.0215872061	0.0028622984	-0.0077731627	0.0146250021	0.0356532682	0.0046461276	0.0188148519	-0.0075766706	0.0141678624	-0.0146406104	-0.0285276564	-0.0243951889	0.0399726872	-0.0030234430	-0.0137165324	-0.0262459456	0.0002657294	0.0065275524	0.0176713922
0.0216487852	0.0259805465	-0.0234401195	0.0122057073	-0.0346979713	0.0003940812	-0.0356372158	-0.0372462874	0.0323581601	-0.0048580910	-0.0156983157	0.0194146772	0.0126793846	-0.0278744477	-0.0060381603	0.0004863918	-0.0088520879	0.0158635234	0.0050134337	0.0058157566	-0.0004859266	-0.0003715757	-0.0108316995	0.0255476467
0.0309938123	0.0344794785	-0.0216382873	0.0254071578	-0.0252203752	-0.0329667692	-0.0416588647	-0.0243371459	0.0425379875	0.0304571302	0.0037615886	0.0017860404	-0.0039114329	-0.0061120278	-0.0389949236	-0.0057485460	0.0100429777	0.0267451666	-0.0060315343	0.0112367326	-0.0107266153	-0.0092507958	-0.0201340422	0.0155770053
0.0284703629	0.0385004561	-0.0170327847	0.0253340359	-0.0340621009	-0.0349540063	-0.0412117702	-0.0402895846	0.0388822096	0.0164166749	-0.0121736222	0.0386550817	-0.0089490309	0.0132641813	-0.0123978265	-0.0068681079	0.0378922041	-0.0172527074	0.0213743742	-0.0014964182	0.0019724023	-0.0058031804	-0.0111470871	0.0167833144
0.0235433511	0.0442326797	-0.0169737770	0.0248244829	-0.0360019451	-0.0357680112	-0.0367847037	-0.0491573508	0.0274430204	0.0205509842	-0.0483539642	-0.0073841678	-0.0133261114	0.0062311658	-0.0029736442	-0.0178950904	-0.0052468567	-0.0028024591	0.0171501078	-0.0364785441	0.0013149304	-0.0205190809	-0.0190323512	0.0099597418
0.0254307923	0.0327661744	-0.0094044284	0.0236687911	-0.0562159787	-0.0225669598	-0.0350214850	-0.0796846066	0.0136565988	0.0257226322	0.0060555510	0.0141513162	-0.0001848936	-0.0071185929	-0.0173432791	0.0007985557	-0.0001223358	0.0178382222	-0.0034592377	0.0053140507	-0.0104291707	-0.0260083657	-0.0222324935	0.0125271221
0.0328455847	0.0217799513	-0.0034284423	0.0249749656	-0.0509495743	-0.0147467974	-0.0420275700	-0.0535564453	0.0296946614	-0.0107078944	-0.0071575379	0.0283356536	0.0058909416	-0.0313124851	-0.0272109222	0.0115880257	0.0217857874	0.0019433070	0.0041675845	0.0059246814	-0.0038078763	-0.0075478704	-0.0044335698	0.0243511400
0.0406660773	0.0225904604	0.0039764387	0.0473904294	-0.0503263578	-0.0417628744	-0.0488695783	-0.0388728696	0.0331006507	0.0346170447	-0.0088954324	-0.0121039431	0.0256985868	-0.0063186307	-0.0139952583	-0.0158244237	0.0369062918	-0.0017573794	0.0141300449	0.0120742863	0.0045743739	-0.0114471697	-0.0122916357	0.0204217527
0.0417488914	0.0219083385	0.0019842785	0.0398772284	-0.0477443292	-0.0489566190	-0.0592777973	-0.0498418597	0.0260985539	0.0295889026	0.0140587398	0.0349979911	0.0158542084	0.0147415417	0.0005584910	-0.0076521144	0.0085044546	-0.0300172951	0.0140461439	-0.0332884587	-0.0008252464	-0.0044225860	-0.0044958773	0.0316736373
0.0362959667	0.0086284505	0.0037504687	0.0242228018	-0.0320303916	-0.0309001475	-0.0680469970	-0.0467588355	0.0251809782	-0.0002278205	-0.0329076228	0.0091640266	0.0157580529	-0.0009591482	-0.0137696176	0.0111928304	-0.0257498635	-0.0133204156	-0.0154591811	-0.0193044234	-0.0081405071	-0.0064893192	-0.0138174958	0.0220300039
0.0356795031	-0.0127832043	0.0054378512	0.0134871700	-0.0214239269	-0.0180383698	-0.0715733375	-0.0450048231	0.0103263153	0.0113724290	0.0175377742	0.0038311645	0.0144338060	-0.0211609997	-0.0471639353	0.0329965609	-0.0000341094	0.0010026171	-0.0404337535	0.0139568498	-0.0116023665	0.0009878997	-0.0150039319	0.0024699568
0.0453881293	-0.0103999319	0.0055723916	0.0319580664	-0.0241445098	-0.0351857461	-0.0680796316	-0.0254055684	0.0270215904	-0.0003249165	-0.0101455006	0.0355353478	0.0078983901	0.0097848933	-0.0225056717	0.0146829278	0.0258433962	-0.0338156949	-0.0229725737	0.0177451179	0.0054290528	0.0067242149	0.0103751180	0.0035042085
0.0405948529	-0.0075501142	0.0024747616	0.0275596735	-0.0286542613	-0.0319627833	-0.0677420536	-0.0437774174	0.0108341979	0.0165049528	-0.0296971894	-0.0168452182	0.0011923263	0.0133688948	-0.0327131490	0.0187034573	-0.0096055449	-0.0500848608	-0.0050622280	-0.0302617308	0.0078315548	0.0084486987	-0.0001773694	0.0189810113
0.0297043860	-0.0187667152	0.0034721980	0.0118768444	-0.0289036591	0.0367383676	-0.0062316991	0.0130520885	0.0283534682	0.0317440610	0.0147795831	0.0078617846	-0.0019990899	0.0006604951	-0.0138572828	0.0089844985	-0.0221028754	0.0118928756	-0.0282521750	0.0044441477	-0.0443554670	-0.0098046723	0.0362900484	0.0106559457
0.0117576614	-0.0404732644	0.0135360806	-0.0294173325	-0.0245870052	0.0779108530	-0.0014591285	0.0274793088	0.0309260227	-0.0147160723	-0.0096023831	0.0177659734	0.0117264565	-0.0322422987	0.0115621819	0.0148830699	0.0107168399	0.0072315753	-0.0348468451	0.0333820547	-0.0449621540	0.0079982986	0.0633495010	0.0066189049
0.0279926034	-0.0346318554	0.0169416987	-0.0192401892	-0.0075483102	-0.0074320434	-0.0571207073	-0.0325520895	0.0249064422	0.0184262657	0.0083723794	-0.0226473899	0.0160154105	0.0037831448	-0.0062278810	0.0249740137	0.0158469853	-0.0269997935	-0.0229979054	0.0338908158	0.0064023444	0.0151863101	-0.0151287049	0.0175560933
0.0237585311	-0.0330961336	0.0153693860	-0.0295226184	-0.0071189542	0.0070036384	-0.0398620373	-0.0274747050	0.0333672808	-0.0047281926	0.0131432420	0.0211986711	-0.0249638570	0.0159058625	-0.0140172945	0.0437091077	0.0209479643	-0.0600108994	-0.0255024942	0.0127077264	0.0009741234	0.0196308127	0.0225977171	0.0097156584
0.0118138271	-0.0217206590	0.0073910181	-0.0331767645	-0.0177569753	0.0595956341	0.0188011102	0.0160834797	0.0511939329	0.0107186083	-0.0211997352	-0.0343931873	-0.0255379985	0.0125772887	0.0264160706	-0.0024120405	-0.0257208087	-0.0396477396	-0.0177761025	-0.0146678396	-0.0248197007	0.0162046099	0.0815632791	-0.0035069602
0.0030865574	-0.0253521952	0.0062202267	-0.0358323235	-0.0257635090	0.0783162929	0.0250301508	0.0024684601	0.0154656343	0.0103313716	0.0267637060	0.0016059298	-0.0193951886	-0.0022165396	0.0191181047	0.0053709209	-0.0463999564	0.0110687307	-0.0327412167	0.0156079614	-0.0322797140	0.0009378810	0.0769633356	-0.0134080935
0.0126073410	-0.0156781075	0.0033332634	-0.0134561203	-0.0215536298	0.0553474449	0.0196354168	0.0242624477	0.0351290557	-0.0174730340	-0.0234355699	0.0089952712	-0.0126221780	0.0019780792	0.0233504662	-0.0173629845	-0.0128537432	0.0224505351	-0.0233374427	0.0166720994	-0.0251987791	0.0094225841	0.0656212455	0.0021401032
0.0191167787	-0.0083937410	0.0046647405	-0.0093805144	-0.0322733650	0.0298997144	0.0008978148	-0.0103643102	0.0176963117	0.0230757754	0.0002964423	-0.0323677707	-0.0199768356	0.0114960413	-0.0096911761	0.0021988369	0.0271744706	0.0083313376	-0.0114983142	0.0144735510	-0.0007782014	0.0042659204	0.0416673007	0.0133168110
0.0230238051	-0.0074344182	0.0039471676	-0.0024298511	-0.0314613213	0.0140471020	-0.0098225703	-0.0147802210	0.0179094053	0.0078424363	0.0129377734	0.0233628521	-0.0226051681	0.0272828435	-0.0007176831	-0.0080307526	-0.0010355864	-0.0250492920	0.0066132031	-0.0314137050	0.0185472945	0.0072460412	0.0359381419	0.0188866173
0.0200162907	-0.0118515900	0.0087543980	-0.0162404157	-0.0452202422	0.0309089422	-0.0113641142	-0.0347899807	0.0193710636	-0.0051765588	-0.0111181631	-0.0107050932	-0.0005168948	-0.0211309389	0.0126103301	0.0171614452	-0.0446924254	-0.0134360225	0.0055350715	-0.0169072973	-0.0014888690	-0.0031383566	0.0358352780	0.0216618550
0.0275662912	-0.0074568425	0.0076781038	-0.0093489997	-0.0271500038	-0.0036732413	-0.0340876940	-0.0187420963	0.0345981879	0.0120252151	0.0314034067	0.0091721669	0.0023085825	-0.0219697500	-0.0035480246	0.0039518362	-0.0303521840	-0.0002476132	0.0005747095	-0.0128938455	0.0013208648	-0.0122800338	0.0081724674	0.0177887306
