Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	Cosine20	Cosine21	Cosine22	Cosine23	Cosine24	Cosine25	Cosine26	Cosine27	Cosine28	Cosine29
-0.0018616583	-0.0314035820	0.0055591665	0.0307490368	-0.0091796075	-0.0296682150	0.0126727908	0.0281761003	-0.0159902902	-0.0262933778	0.0190861147	0.0240461480	-0.0219173468	-0.0214655643	0.0244447369	0.0185874017	-0.0266332474	-0.0154515604	0.0284525390	0.0121015127	-0.0298773905	-0.0085837007	0.0308880493	0.0049468921	-0.0314705043	-0.0012415044	0.0316166810	-0.0024810945	-0.0313245530	0.0061692977
-0.0019112427	-0.0313917502	0.0057058023	0.0307020464	-0.0094169921	-0.0295637430	0.0129905866	0.0279934720	-0.0163743704	-0.0260141773	0.0195189019	0.0236547792	-0.0223782349	-0.0209497518	0.0249105907	0.0179386193	-0.0270789681	-0.0146653785	0.0288516839	0.0111778560	-0.0302028363	-0.0075270095	0.0311126832	0.0037661829	-0.0315679304	0.0000496729	0.0315619260	-0.0038648029	-0.0310947579	0.0076234628
-0.0019608225	-0.0313796085	0.0058523114	0.0306538441	-0.0096537959	-0.0294566449	0.0133068118	0.0278064232	-0.0167551782	-0.0257285582	0.0199458617	0.0232550060	-0.0228297918	-0.0204238081	0.0253626157	0.0172785064	-0.0275053804	-0.0138674733	0.0292251316	0.0102431682	-0.0304954207	-0.0064613303	0.0312967116	0.0025801217	-0.0316166810	0.0013407674	0.0314504080	-0.0052410364	-0.0308004498	0.0090607019
-0.0020103974	-0.0313671572	0.0059986906	0.0306044315	-0.0098900042	-0.0293469304	0.0136214281	0.0276149835	-0.0171326373	-0.0254365910	0.0203668667	0.0228469705	-0.0232718292	-0.0198879877	0.0258005609	0.0166074800	-0.0279121804	-0.0130584826	0.0295725494	0.0092983715	-0.0307548252	-0.0053879356	0.0314398942	0.0013903940	-0.0316166810	0.0026296258	0.0312823275	-0.0066071330	-0.0304422392	0.0104778240
-0.0020599674	-0.0313543963	0.0061449365	0.0305538107	-0.0101256024	-0.0292346090	0.0139343976	0.0274191831	-0.0175066723	-0.0251383477	0.0207817912	0.0224308175	-0.0237041628	-0.0193425496	0.0262241832	0.0159259640	-0.0282990780	-0.0122390533	0.0298936280	0.0083443985	-0.0309807678	-0.0043081071	0.0315420442	0.0001986905	-0.0315679304	0.0039140987	0.0310579868	-0.0079604505	-0.0300208693	0.0118716827
-0.0021095323	-0.0313413259	0.0062910460	0.0305019838	-0.0103605760	-0.0291196909	0.0142456825	0.0272190528	-0.0178772086	-0.0248339019	0.0211905114	0.0220066949	-0.0241266123	-0.0187877576	0.0266332474	0.0152343888	-0.0286657973	-0.0114098402	0.0301880814	0.0073821906	-0.0311730025	-0.0032231343	0.0316030283	-0.0009932954	-0.0314705043	0.0051920440	0.0307777894	-0.0092983715	-0.0295372143	0.0132391834
-0.0021590919	-0.0313279462	0.0064370158	0.0304489526	-0.0105949105	-0.0290021862	0.0145552450	0.0270146244	-0.0182441720	-0.0245233286	0.0215929051	0.0215747535	-0.0245390017	-0.0182238801	0.0270275265	0.0145331913	-0.0290120768	-0.0105715062	0.0304556473	0.0064126973	-0.0313313201	-0.0021343127	0.0316227668	-0.0021838698	-0.0313245530	0.0064613303	0.0304422392	-0.0106183082	-0.0289922777	0.0145772897
-0.0022086463	-0.0313142573	0.0065828426	0.0303947194	-0.0108285915	-0.0288821054	0.0148630477	0.0268059300	-0.0186074891	-0.0242067047	0.0219888524	0.0211351466	-0.0249411588	-0.0176511896	0.0274068015	0.0138228142	-0.0293376697	-0.0097247216	0.0306960874	0.0054368755	-0.0314555485	-0.0010429426	0.0316012341	-0.0033713407	-0.0311303014	0.0077198408	0.0300519396	-0.0119177078	-0.0283871901	0.0158830307
-0.0022581952	-0.0313002594	0.0067285233	0.0303392863	-0.0110616045	-0.0287594590	0.0151690535	0.0265930027	-0.0189670875	-0.0238841080	0.0223782349	0.0206880306	-0.0253329160	-0.0170699632	0.0277708619	0.0131037064	-0.0296423437	-0.0088701631	0.0309091875	0.0044556882	-0.0315455525	0.0000496729	0.0315384582	-0.0045540208	-0.0308880493	0.0089654768	0.0296075927	-0.0131940569	-0.0277232069	0.0171535075
-0.0023077385	-0.0312859525	0.0068740545	0.0302826554	-0.0112939352	-0.0286342581	0.0154732253	0.0263758760	-0.0193228951	-0.0235556183	0.0227609365	0.0202335641	-0.0257141101	-0.0164804819	0.0281195055	0.0123763220	-0.0299258817	-0.0080085140	0.0310947579	0.0034701036	-0.0316012341	0.0011422291	0.0314345210	-0.0057302294	-0.0305981699	0.0101961607	0.0291099975	-0.0144448870	-0.0270017056	0.0183858992
-0.0023572761	-0.0312713368	0.0070194331	0.0302248290	-0.0115255692	-0.0285065138	0.0157755264	0.0261545842	-0.0196748410	-0.0232213167	0.0231368428	0.0197719088	-0.0260845819	-0.0158830307	0.0284525390	0.0116411205	-0.0301880814	-0.0071404630	0.0312526333	0.0024810945	-0.0316225328	0.0022334214	0.0312895582	-0.0068982950	-0.0302611105	0.0114098402	0.0285600490	-0.0156677788	-0.0262241832	0.0195774697
-0.0024068079	-0.0312564125	0.0071646558	0.0301658094	-0.0117564923	-0.0283762373	0.0160759202	0.0259291624	-0.0200228547	-0.0228812855	0.0235058416	0.0193032287	-0.0264441771	-0.0152778987	0.0287697773	0.0108985662	-0.0304287559	-0.0062667040	0.0313826730	0.0014896368	-0.0316094253	0.0033219467	0.0311037589	-0.0080565577	-0.0298773905	0.0126044911	0.0279587362	-0.0168603671	-0.0253922528	0.0207255732
-0.0024563338	-0.0312411798	0.0073097195	0.0301055989	-0.0119866901	-0.0282434403	0.0163743704	0.0256996460	-0.0203668667	-0.0225356087	0.0238678228	0.0188276902	-0.0267927457	-0.0146653785	0.0290710444	0.0101491281	-0.0306477336	-0.0053879356	0.0314847612	0.0004967090	-0.0315619260	0.0044065053	0.0308773658	-0.0092033717	-0.0294476019	0.0137781211	0.0273071406	-0.0180203452	-0.0245076405	0.0218276608
-0.0025058536	-0.0312256387	0.0074546207	0.0300441998	-0.0122161486	-0.0281081345	0.0166708409	0.0254660714	-0.0207068083	-0.0221843716	0.0242226784	0.0183454623	-0.0271301424	-0.0140457661	0.0293561729	0.0093932796	-0.0308448584	-0.0045048601	0.0315588070	-0.0004967090	-0.0314800866	0.0054858021	0.0306106742	-0.0103371071	-0.0289724071	0.0149287729	0.0266064340	-0.0191454696	-0.0235721815	0.0228812855
-0.0025553672	-0.0312097894	0.0075993565	0.0299816147	-0.0124448536	-0.0279703321	0.0169652959	0.0252284753	-0.0210426115	-0.0218276608	0.0245703023	0.0178567163	-0.0274562264	-0.0134193614	0.0296250047	0.0086314981	-0.0310199896	-0.0036181834	0.0316047445	-0.0014896368	-0.0313639960	0.0065585482	0.0303040322	-0.0114561530	-0.0284525390	0.0160545275	0.0258578767	-0.0202335641	-0.0225878168	0.0238841080
-0.0026048745	-0.0311936320	0.0077439235	0.0299178459	-0.0126727908	-0.0278300451	0.0172576998	0.0249868954	-0.0213742092	-0.0214655643	0.0249105907	0.0173616259	-0.0277708619	-0.0127864672	0.0298773905	0.0078642647	-0.0311730025	-0.0027286145	0.0316225328	-0.0024810945	-0.0312137806	0.0076234628	0.0299578400	-0.0125589190	-0.0278887991	0.0171535075	0.0250628148	-0.0212825244	-0.0215565885	0.0248339019
-0.0026543754	-0.0311771668	0.0078883185	0.0298528961	-0.0128999464	-0.0276872861	0.0175480172	0.0247413698	-0.0217015351	-0.0210981716	0.0252434422	0.0168603671	-0.0280739175	-0.0121473896	0.0301131902	0.0070920642	-0.0313037878	-0.0018368643	0.0316121559	-0.0034701036	-0.0310296038	0.0086792742	0.0295725494	-0.0136438381	-0.0272820568	0.0182238801	0.0242226784	-0.0222903214	-0.0204806362	0.0257285582
-0.0027038698	-0.0311603939	0.0080325384	0.0297867677	-0.0131263062	-0.0275420677	0.0178362130	0.0244919372	-0.0220245238	-0.0207255732	0.0255687573	0.0163531178	-0.0283652670	-0.0115024376	0.0303322729	0.0063153841	-0.0314122524	-0.0009436458	0.0315736232	-0.0044556882	-0.0308116660	0.0097247216	0.0291486633	-0.0147093686	-0.0266332474	0.0192638601	0.0233389782	-0.0232550060	-0.0193621922	0.0265660908
-0.0027533575	-0.0311433135	0.0081765798	0.0297194634	-0.0133518563	-0.0273944029	0.0181222524	0.0242386371	-0.0223431108	-0.0203478611	0.0258864389	0.0158400583	-0.0286447889	-0.0108519231	0.0305345169	0.0055347151	-0.0314983190	-0.0000496729	0.0315069689	-0.0054368755	-0.0305602043	0.0107585567	0.0286867349	-0.0157539963	-0.0259433716	0.0202717132	0.0224133038	-0.0241747125	-0.0182035770	0.0273446400
-0.0028028383	-0.0311259257	0.0083204397	0.0296509858	-0.0135765829	-0.0272443048	0.0184061007	0.0239815094	-0.0226572324	-0.0199651284	0.0261963921	0.0153213710	-0.0289123665	-0.0101961607	0.0307198100	0.0047505502	-0.0315619260	0.0008443396	0.0314122524	-0.0064126973	-0.0302754924	0.0117795449	0.0281873671	-0.0167762367	-0.0252134929	0.0212457585	0.0214473197	-0.0250476618	-0.0170071943	0.0280624772
-0.0028523123	-0.0311082307	0.0084641149	0.0295813376	-0.0138004719	-0.0270917867	0.0186877238	0.0237205948	-0.0229668259	-0.0195774697	0.0264985244	0.0147972400	-0.0291678884	-0.0095354675	0.0308880493	0.0039633848	-0.0316030283	0.0017376773	0.0312895582	-0.0073821906	-0.0299578400	0.0127864672	0.0276512116	-0.0177746371	-0.0244447369	0.0221843716	0.0204427634	-0.0258721657	-0.0157755264	0.0287180087
-0.0029017792	-0.0310902286	0.0086076020	0.0295105216	-0.0140235097	-0.0269368621	0.0189670875	0.0234559344	-0.0232718292	-0.0191849805	0.0267927457	0.0142678516	-0.0294112479	-0.0088701631	0.0310391414	0.0031737161	-0.0316215965	0.0026296258	0.0311389954	-0.0083443985	-0.0296075927	0.0137781211	0.0270789681	-0.0187477788	-0.0236382888	0.0230859871	0.0194014415	-0.0266466295	-0.0145111286	0.0293097791
-0.0029512390	-0.0310719197	0.0087508981	0.0294385406	-0.0142456825	-0.0267795449	0.0192441580	0.0231875700	-0.0235721815	-0.0187877576	0.0270789681	0.0137333940	-0.0296423437	-0.0082005692	0.0311730025	0.0023820427	-0.0316176173	0.0035194723	0.0309606981	-0.0092983715	-0.0292251316	0.0147533225	0.0264713834	-0.0196942789	-0.0227953923	0.0239491014	0.0183252268	-0.0273695552	-0.0132166242	0.0298364744
-0.0030006915	-0.0310533042	0.0088939998	0.0293653974	-0.0144669765	-0.0266198489	0.0195189019	0.0229155440	-0.0238678228	-0.0183858992	0.0273571060	0.0131940569	-0.0298610793	-0.0075270095	0.0312895582	0.0015888648	-0.0315910936	0.0044065053	0.0307548252	-0.0102431682	-0.0288108728	0.0157109069	0.0258292507	-0.0206127923	-0.0219173468	0.0247722750	0.0172160547	-0.0280395446	-0.0118946989	0.0302969253
-0.0030501366	-0.0310343822	0.0090369040	0.0292910949	-0.0146873781	-0.0264577884	0.0197912859	0.0226398995	-0.0241586940	-0.0179795044	0.0276270766	0.0126500320	-0.0300673636	-0.0068498098	0.0313887438	0.0007946834	-0.0315420442	0.0052900159	0.0305215601	-0.0111778560	-0.0283652670	0.0166497309	0.0251534078	-0.0215020138	-0.0210055065	0.0255541351	0.0160759202	-0.0286553019	-0.0105480954	0.0306901094
-0.0030995741	-0.0310151538	0.0091796075	0.0292156361	-0.0149068737	-0.0262933778	0.0200612771	0.0223606798	-0.0244447369	-0.0175686734	0.0278887991	0.0121015127	-0.0302611105	-0.0061692977	0.0314705043	-0.0000000000	-0.0314705043	0.0061692977	0.0302611105	-0.0121015127	-0.0278887991	0.0175686734	0.0244447369	-0.0223606798	-0.0200612771	0.0262933778	0.0149068737	-0.0292156361	-0.0091796075	0.0310151538
-0.0031490040	-0.0309956194	0.0093221072	0.0291390238	-0.0151254498	-0.0261266316	0.0203288429	0.0220779291	-0.0247258943	-0.0171535075	0.0281421955	0.0115486937	-0.0304422392	-0.0054858021	0.0315347943	-0.0007946834	-0.0313765247	0.0070436478	0.0299737083	-0.0130132266	-0.0273819875	0.0184666370	0.0237041628	-0.0231875700	-0.0190861147	0.0269887702	0.0137110177	-0.0297194634	-0.0077920744	0.0312713368
-0.0031984262	-0.0309757790	0.0094643998	0.0290612612	-0.0153430929	-0.0259575648	0.0205939509	0.0217916920	-0.0250021102	-0.0167341093	0.0283871901	0.0109917716	-0.0306106742	-0.0047996536	0.0315815780	-0.0015888648	-0.0312601725	0.0079123674	0.0296596095	-0.0139120981	-0.0268453836	0.0193425496	0.0229326521	-0.0239815094	-0.0180815229	0.0276391526	0.0124905029	-0.0301658094	-0.0063883749	0.0314580897
-0.0032478404	-0.0309556329	0.0096064823	0.0289823513	-0.0155597896	-0.0257861922	0.0208565690	0.0215020138	-0.0252733292	-0.0163105822	0.0286237098	0.0104309441	-0.0307663453	-0.0041111841	0.0316108296	-0.0023820427	-0.0311215307	0.0087747619	0.0293190940	-0.0147972400	-0.0262795713	0.0201953652	0.0221312117	-0.0247413698	-0.0170490507	0.0282434403	0.0112475243	-0.0305538107	-0.0049714213	0.0315749977
-0.0032972467	-0.0309351813	0.0097483515	0.0289022973	-0.0157755264	-0.0256125291	0.0211166656	0.0212089402	-0.0255394972	-0.0158830307	0.0288516839	0.0098664106	-0.0309091875	-0.0034207264	0.0316225328	-0.0031737161	-0.0309606981	0.0096301421	0.0289524650	-0.0156677788	-0.0256851661	0.0210240654	0.0213008876	-0.0254660714	-0.0159902902	0.0288006255	0.0099843175	-0.0308827170	-0.0035441534	0.0316218013
-0.0033466448	-0.0309144244	0.0098900042	0.0288211022	-0.0159902902	-0.0254365910	0.0213742092	0.0209125174	-0.0258005609	-0.0154515604	0.0290710444	0.0092983715	-0.0310391414	-0.0027286145	0.0316166810	-0.0039633848	-0.0307777894	0.0104778240	0.0285600490	-0.0165228554	-0.0250628148	0.0218276608	0.0204427634	-0.0261545842	-0.0149068737	0.0293097791	0.0087031542	-0.0311518921	-0.0021095323	0.0315983966
-0.0033960346	-0.0308933624	0.0100314372	0.0287387693	-0.0162040675	-0.0252583935	0.0216291685	0.0206127923	-0.0260564683	-0.0150162775	0.0292817257	0.0087270288	-0.0311561527	-0.0020351830	0.0315932776	-0.0047505502	-0.0305729350	0.0113171302	0.0281421955	-0.0173616259	-0.0244131946	0.0226051916	0.0195579591	-0.0268059300	-0.0138004719	0.0297700518	0.0074063385	-0.0313608154	-0.0006705345	0.0315048356
-0.0034454161	-0.0308719955	0.0101726475	0.0286553019	-0.0164168454	-0.0250779524	0.0218815129	0.0203098122	-0.0263071681	-0.0145772897	0.0294836651	0.0081525854	-0.0312601725	-0.0013407674	0.0315523355	-0.0055347151	-0.0303462810	0.0121473896	0.0276992768	-0.0181832626	-0.0237370121	0.0233557295	0.0186476295	-0.0274191831	-0.0126727908	0.0301806760	0.0060962029	-0.0315090828	0.0007698545	0.0313413259
-0.0034947890	-0.0308503239	0.0103136319	0.0285707032	-0.0166286106	-0.0248952837	0.0221312117	0.0200036249	-0.0265526103	-0.0141347051	0.0296768022	0.0075752455	-0.0313511577	-0.0006457034	0.0314938774	-0.0063153841	-0.0300979889	0.0129679385	0.0272316872	-0.0189869547	-0.0230350032	0.0240783783	0.0177129625	-0.0279934720	-0.0115255692	0.0305409670	0.0047751034	-0.0315964075	0.0022086463	0.0311082307
-0.0035441534	-0.0308283478	0.0104543873	0.0284849766	-0.0168393500	-0.0247104036	0.0223782349	0.0196942789	-0.0267927457	-0.0136886329	0.0298610793	0.0069952141	-0.0314290701	0.0000496729	0.0314179359	-0.0070920642	-0.0298282359	0.0137781211	0.0267398434	-0.0197719088	-0.0223079316	0.0247722750	0.0167551782	-0.0285279807	-0.0103605760	0.0308503239	0.0034454161	-0.0316226205	0.0036428557	0.0308060674
-0.0035935089	-0.0308060674	0.0105949105	0.0283981254	-0.0170490507	-0.0245233286	0.0226225525	0.0193818228	-0.0270275265	-0.0132391834	0.0300364415	0.0064126973	-0.0314938774	0.0007450252	0.0313245530	-0.0078642647	-0.0295372143	0.0145772897	0.0262241832	-0.0205373505	-0.0215565885	0.0254365910	0.0157755264	-0.0290219495	-0.0091796075	0.0311082307	0.0021095323	-0.0315876714	0.0050695071	0.0304355069
-0.0036428557	-0.0307834830	0.0107351984	0.0283101531	-0.0172576998	-0.0243340754	0.0228641350	0.0190663062	-0.0272569056	-0.0127864672	0.0302028363	0.0058279022	-0.0315455525	0.0014400172	0.0312137806	-0.0086314981	-0.0292251316	0.0153648054	0.0256851661	-0.0212825244	-0.0207817912	0.0260705331	0.0147752858	-0.0294746766	-0.0079844847	0.0313142573	0.0007698545	-0.0314916275	0.0064856408	0.0299973720
-0.0036921934	-0.0307605947	0.0108752480	0.0282210632	-0.0174652843	-0.0241426606	0.0231029532	0.0187477788	-0.0274808373	-0.0123305962	0.0303602142	0.0052410364	-0.0315840738	0.0021343127	0.0310856802	-0.0093932796	-0.0288922102	0.0161400387	0.0251232721	-0.0220066949	-0.0199843828	0.0266733443	0.0137557618	-0.0298855185	-0.0067770505	0.0314680602	-0.0005712078	-0.0313346747	0.0078883185	0.0294926355
-0.0037415220	-0.0307374029	0.0110150560	0.0281308592	-0.0176717915	-0.0239491014	0.0233389782	0.0184262909	-0.0276992768	-0.0118716827	0.0305085280	0.0046523085	-0.0316094253	0.0028275762	0.0309403229	-0.0101491281	-0.0285386877	0.0169023699	0.0245390017	-0.0227091475	-0.0191652309	0.0272443048	0.0127182849	-0.0302538915	-0.0055591665	0.0315693828	-0.0019112427	-0.0311171166	0.0092746301	0.0289224179
-0.0037908414	-0.0307139077	0.0111546194	0.0280395446	-0.0178772086	-0.0237534148	0.0235721815	0.0181018932	-0.0279121804	-0.0114098402	0.0306477336	0.0040619276	-0.0316215965	0.0035194723	0.0307777894	-0.0108985662	-0.0281648161	0.0176511896	0.0239328752	-0.0233891889	-0.0183252268	0.0277827328	0.0116642093	-0.0305792720	-0.0043327107	0.0316180561	-0.0032478404	-0.0308393739	0.0106416994	0.0282879853
-0.0038401515	-0.0306901094	0.0112939352	0.0279471231	-0.0180815229	-0.0235556183	0.0238025349	0.0177746371	-0.0281195055	-0.0109451824	0.0307777894	0.0034701036	-0.0316205821	0.0042096663	0.0305981699	-0.0116411205	-0.0277708619	0.0183858992	0.0233054325	-0.0240461480	-0.0174652843	0.0282879853	0.0105949105	-0.0308611977	-0.0030995741	0.0316139991	-0.0045785970	-0.0305019838	0.0119866901	0.0275907463
-0.0038894520	-0.0306660082	0.0114330001	0.0278535982	-0.0182847219	-0.0233557295	0.0240300106	0.0174445741	-0.0283212109	-0.0104778240	0.0308986565	0.0028770467	-0.0316063828	0.0048978247	0.0304015642	-0.0123763220	-0.0273571060	0.0191059115	0.0226572324	-0.0246793764	-0.0165863392	0.0287594590	0.0095117842	-0.0310992680	-0.0018616583	0.0315572184	-0.0059011191	-0.0301055989	0.0133068118	0.0268322490
-0.0039387430	-0.0306416043	0.0115718111	0.0277589738	-0.0184867930	-0.0231537661	0.0242545809	0.0171117565	-0.0285172560	-0.0100078804	0.0310102989	0.0022829675	-0.0315790043	0.0055836145	0.0301880814	-0.0131037064	-0.0269238436	0.0198106507	0.0219888524	-0.0252882493	-0.0156893477	0.0291965910	0.0084162439	-0.0312931445	-0.0006208719	0.0314478087	-0.0072130282	-0.0296509858	0.0145993254	0.0260141773
-0.0039880242	-0.0306168980	0.0117103652	0.0276632535	-0.0186877238	-0.0229497461	0.0244762189	0.0167762367	-0.0287076018	-0.0095354675	0.0311126832	0.0016880772	-0.0315384582	0.0062667040	0.0299578400	-0.0138228142	-0.0264713834	0.0204995536	0.0213008876	-0.0258721657	-0.0147752858	0.0295988592	0.0073097195	-0.0314425518	0.0006208719	0.0312859525	-0.0085119650	-0.0291390238	0.0158615494	0.0251383477
-0.0040372957	-0.0305918895	0.0118486592	0.0275664410	-0.0188875018	-0.0227436875	0.0246948976	0.0164380677	-0.0288922102	-0.0090607019	0.0312057789	0.0010925872	-0.0314847612	0.0069467631	0.0297109678	-0.0145331913	-0.0260000482	0.0211720695	0.0205939509	-0.0264305495	-0.0138451480	0.0299657834	0.0061936550	-0.0315472774	0.0018616583	0.0310719197	-0.0097955933	-0.0285707032	0.0170908651	0.0242067047
-0.0040865571	-0.0305665791	0.0119866901	0.0274685403	-0.0190861147	-0.0225356087	0.0249105907	0.0160973030	-0.0290710444	-0.0085837007	0.0312895582	0.0004967090	-0.0314179359	0.0076234628	0.0294476019	-0.0152343888	-0.0255101740	0.0218276608	0.0198686718	-0.0269628494	-0.0128999464	0.0302969253	0.0050695071	-0.0316071727	0.0030995741	0.0308060674	-0.0110616045	-0.0279471231	0.0182847219	0.0232213167
-0.0041358085	-0.0305409670	0.0121244549	0.0273695552	-0.0192835503	-0.0223255281	0.0251232721	0.0157539963	-0.0292440685	-0.0081045816	0.0313639960	-0.0000993457	-0.0313380100	0.0082964758	0.0291678884	-0.0159259640	-0.0250021102	0.0224658033	0.0191256964	-0.0274685403	-0.0119407093	0.0305918895	0.0039387430	-0.0316221524	0.0043327107	0.0304888388	-0.0123077218	-0.0272694896	0.0194406430	0.0221843716
-0.0041850496	-0.0305150535	0.0122619503	0.0272694896	-0.0194797964	-0.0221134645	0.0253329160	0.0154082019	-0.0294112479	-0.0076234628	0.0314290701	-0.0006953651	-0.0312450169	0.0089654768	0.0288719827	-0.0166074800	-0.0244762189	0.0230859871	0.0183656864	-0.0279471231	-0.0109684804	0.0308503239	0.0028028383	-0.0315921953	0.0055591665	0.0301207630	-0.0135317041	-0.0265391133	0.0205562300	0.0210981716
-0.0042342805	-0.0304888388	0.0123991735	0.0271683474	-0.0196748410	-0.0218994366	0.0255394972	0.0150599743	-0.0295725494	-0.0071404630	0.0314847612	-0.0012911375	-0.0311389954	0.0096301421	0.0285600490	-0.0172785064	-0.0239328752	0.0236877162	0.0175893187	-0.0283981254	-0.0099843175	0.0310719197	0.0016632757	-0.0315173440	0.0067770505	0.0297024539	-0.0147313501	-0.0257574070	0.0216291685	0.0199651284
-0.0042835009	-0.0304623232	0.0125361214	0.0270661327	-0.0198686718	-0.0216834635	0.0257429906	0.0147093686	-0.0297279406	-0.0066557014	0.0315310526	-0.0018864511	-0.0310199896	0.0102901503	0.0282322605	-0.0179386193	-0.0233724664	0.0242705098	0.0167972848	-0.0288211022	-0.0089892914	0.0312564125	0.0005215422	-0.0313977048	0.0079844847	0.0292346090	-0.0159045023	-0.0249258824	0.0226572324	0.0187877576
