t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05
-0.0215165020	0.0187409134	-0.0155358521	-0.0114929420	-0.0089556231	-0.0056780998
-0.0264275238	-0.0078009584	0.0035847524	0.0276449420	-0.0055640879	0.0010181626
-0.0219711292	0.0171613453	-0.0009108129	-0.0087965321	0.0272086345	0.0006687743
-0.0189300409	0.0094102788	-0.0264799972	-0.0016287724	-0.0396511843	-0.0089426875
-0.0169729119	0.0124517210	0.0213477959	0.0400212990	-0.0029115983	-0.0048315357
-0.0145549084	0.0037871288	0.0125253618	-0.0159828965	0.0244311145	0.0047635906
-0.0047741203	0.0176691728	-0.0081605496	-0.0188632271	-0.0302795223	-0.0054903416
-0.0055981468	0.0055324920	0.0172268663	0.0388823059	-0.0170816364	-0.0055785397
-0.0068927282	0.0151530403	0.0082719354	0.0149264145	0.0343205802	-0.0111275624
-0.0093504620	0.0196361968	-0.0021028577	-0.0355094901	-0.0021594060	-0.0081711694
-0.0099531674	0.0061205205	0.0168471873	0.0248855935	-0.0137320527	-0.0200119872
-0.0115404751	0.0196660894	-0.0054777870	0.0037069851	0.0322262978	-0.0270145492
-0.0214194644	0.0215136792	-0.0274308505	-0.0244315719	0.0076708217	-0.0203608718
-0.0219367269	0.0226964779	0.0085990970	-0.0020341218	-0.0310149865	-0.0096059523
-0.0165090590	0.0135002457	0.0185027662	0.0126939286	0.0118295111	0.0037657420
-0.0130087225	0.0303408109	-0.0226767977	-0.0192394055	0.0330261602	0.0077295916
-0.0130597641	0.0254641777	-0.0144696835	-0.0133778262	-0.0386217162	0.0105285842
-0.0158606699	0.0089104947	0.0231167859	0.0165696332	-0.0029087626	0.0264501540
-0.0135233953	0.0120435398	-0.0046303303	-0.0088757016	0.0240924317	0.0286969486
-0.0142488184	0.0138785814	-0.0245397758	-0.0322670585	-0.0366347094	0.0414975171
-0.0159910978	-0.0040635514	-0.0056569140	0.0328864979	-0.0268044917	0.0443339116
-0.0094035871	-0.0030675747	-0.0169140357	0.0139629851	0.0072583514	0.0549841535
-0.0055681633	0.0079241262	0.0051245116	0.0117947043	-0.0201810676	0.0569795659
-0.0181461212	0.0196481187	0.0088558142	0.0388715557	0.0233240950	0.0526140681
-0.0278640069	0.0284166433	-0.0093420553	-0.0123860451	0.0246588159	0.0516874417
-0.0203250610	0.0250451064	-0.0252154098	-0.0173381195	-0.0019541271	0.0473790239
-0.0093718048	0.0196799144	0.0034361493	-0.0152334028	-0.0429198721	0.0508455967
0.0011071291	0.0045311070	0.0343099647	0.0190885763	-0.0061671799	0.0548602921
0.0133177334	0.0133875104	0.0036637676	-0.0038259946	0.0277882979	0.0448667797
0.0178011019	0.0145773944	-0.0203643855	-0.0254070850	-0.0231462759	0.0448075361
0.0218841521	0.0155891849	0.0100333690	0.0295955060	-0.0213340003	0.0427624752
0.0280596616	0.0088262579	0.0200178189	-0.0027299857	0.0160273636	0.0493234887
0.0386356815	0.0142385242	-0.0049400535	-0.0210748328	-0.0167384070	0.0383156650
0.0432083813	0.0280361703	0.0199132127	0.0259364513	-0.0166223102	0.0223567654
0.0414240882	0.0250320142	0.0155953643	0.0180258842	0.0260484198	0.0060008872
0.0412295329	0.0295783114	0.0000707966	-0.0220721250	0.0109491969	-0.0051783384
0.0379971913	0.0137230694	0.0242420936	0.0130143823	-0.0157818676	-0.0076384226
0.0370377316	0.0233454980	0.0151321189	0.0012798903	0.0238667759	-0.0215727833
0.0301337451	0.0297122658	-0.0112928589	-0.0296792632	0.0132845951	-0.0332681177
0.0223889629	0.0267862832	0.0058937269	-0.0316582649	-0.0273184010	-0.0303931030
0.0236297844	0.0017309127	0.0309976544	0.0029021085	-0.0094613297	-0.0281552090
0.0319328336	0.0137921543	0.0048898733	-0.0088755818	0.0239333057	-0.0372539306
0.0236471085	0.0132465042	-0.0056856104	-0.0023046032	-0.0393357204	-0.0373468594
0.0135451387	0.0137188634	0.0197543170	0.0390035798	0.0011599308	-0.0258247233
0.0091883679	0.0065504787	0.0116664268	0.0144234831	0.0264140584	-0.0230698195
0.0163856931	0.0257690820	-0.0134423486	-0.0253588667	0.0216365211	-0.0205899029
0.0127987304	-0.0194773622	0.0017808935	-0.0055914022	-0.0378708418	-0.0169263513
0.0159304876	-0.0308179430	0.0176837920	-0.0004421325	0.0223466474	-0.0158076528
0.0273428399	0.0181181835	-0.0153566978	-0.0128447795	-0.0181486236	-0.0138385462
0.0168070119	-0.0335176423	0.0044552662	0.0121985708	0.0026783718	-0.0123584210
0.0138017691	-0.0088023569	0.0007061644	-0.0216122307	-0.0047069796	-0.0022909274
0.0110818518	-0.0160627154	-0.0021872479	0.0171340158	0.0026738077	-0.0114284711
0.0000540988	-0.0181584231	-0.0056877389	-0.0246175248	0.0122371573	-0.0013041242
-0.0081902871	-0.0200465447	0.0117619796	0.0140060870	-0.0133276080	-0.0048542531
-0.0073953340	-0.0117481682	0.0062090391	-0.0102546054	0.0385769008	-0.0053235442
-0.0054720047	-0.0105630910	-0.0131624804	-0.0350130319	-0.0026123830	-0.0073276797
0.0035371956	-0.0081055867	0.0245704784	0.0013564953	-0.0227229727	-0.0071607854
0.0072344588	-0.0262604455	0.0285027644	-0.0080695862	0.0156424423	-0.0073502619
0.0152252034	-0.0095562011	-0.0066925972	-0.0280675970	-0.0123052716	-0.0199688040
0.0104602664	-0.0200426558	0.0254009854	0.0251159330	-0.0170375914	-0.0135711821
0.0076843992	-0.0095524763	0.0213542088	-0.0084415353	0.0390024167	-0.0079379967
0.0061408030	-0.0191340564	0.0035488412	-0.0377932537	-0.0187461342	0.0026694988
0.0126283430	-0.0214273189	0.0196087236	0.0170390675	-0.0031501088	0.0025639175
0.0160527745	-0.0142835362	0.0040281322	-0.0094060313	0.0273175582	0.0014457851
0.0110515359	-0.0103356004	-0.0125871280	-0.0377028357	0.0003848113	0.0044607629
0.0057055626	-0.0239413913	0.0137930952	-0.0072078980	-0.0288717816	0.0078513984
0.0096612229	-0.0193050667	0.0200449761	0.0012958567	0.0149731605	0.0105666249
0.0076802891	-0.0104566339	-0.0100821290	-0.0219204668	0.0177637999	-0.0027209681
0.0006316092	-0.0108081024	-0.0078088883	-0.0211589760	-0.0352575873	-0.0069278716
-0.0055086468	-0.0216639939	0.0318253380	0.0135111145	-0.0126277439	-0.0033938410
-0.0008585117	-0.0177232273	0.0139859471	-0.0055160174	0.0317828425	-0.0119669073
0.0056015510	-0.0059805171	-0.0195160186	-0.0216077523	-0.0244256008	-0.0248914788
-0.0016570514	-0.0218358867	0.0164603815	0.0330354296	-0.0041339552	-0.0125655618
-0.0045302453	-0.0072294936	-0.0256112026	0.0011986527	0.0316705579	-0.0187255768
-0.0087074839	-0.0245144237	-0.0153638502	-0.0101901864	-0.0361275543	-0.0083007124
-0.0084272260	-0.0209045574	-0.0012040307	0.0349033067	0.0123221426	-0.0078080771
-0.0108148535	-0.0202724191	-0.0118634676	-0.0140104537	0.0226275677	-0.0058680520
-0.0135502103	-0.0248413694	0.0083077763	-0.0045843315	-0.0271685531	-0.0102316296
-0.0150875407	-0.0122024106	0.0209173245	0.0283352384	0.0189228709	-0.0146692921
-0.0214498357	-0.0123781526	0.0040282788	0.0014490751	0.0329591675	-0.0091947811
-0.0145501931	-0.0013277271	-0.0209288608	-0.0258392380	0.0131882744	-0.0109821365
-0.0128067222	-0.0175839049	0.0063192064	-0.0064935412	-0.0294421540	-0.0055851243
-0.0078544004	-0.0018566318	0.0247235473	0.0029554583	0.0175053005	-0.0000096626
-0.0081564477	0.0126000057	-0.0118899726	-0.0337687452	-0.0085052658	-0.0098216957
-0.0198687455	-0.0134568800	0.0167002612	0.0217203167	-0.0205930398	-0.0050455666
-0.0247468558	-0.0207354486	0.0182217208	-0.0140823381	0.0213149284	0.0072318065
-0.0195972761	-0.0083803356	0.0049781438	-0.0147332025	-0.0267133100	0.0013028869
-0.0196031147	-0.0055292818	0.0147778087	0.0170682079	0.0171686518	-0.0040535548
-0.0211151792	-0.0000966939	-0.0096458322	-0.0280898366	0.0244228534	-0.0019356997
-0.0181856891	0.0045916860	0.0035244623	-0.0231013443	-0.0406892016	0.0016813983
-0.0125029377	-0.0132927512	0.0363735311	0.0053263465	0.0004186600	0.0085930722
0.0011142887	0.0002491040	0.0082207244	-0.0183631344	0.0234895235	-0.0000980391
0.0055685773	0.0115698987	0.0001068251	-0.0187600562	-0.0415103041	-0.0030908813
0.0041275479	0.0072386556	0.0228130704	0.0335988993	-0.0115982209	-0.0024667853
0.0039609021	0.0062298779	0.0320903753	-0.0128196791	0.0243602953	0.0036084392
0.0088834903	0.0095290049	0.0014734096	-0.0268394395	-0.0250396341	-0.0019984949
0.0106090680	0.0163455298	0.0256019160	0.0270196966	-0.0168909580	-0.0084646751
0.0072565245	0.0162073629	0.0190291072	0.0056941676	0.0314075024	-0.0101944463
0.0025283100	0.0141061141	0.0059923521	-0.0388704382	-0.0036084196	-0.0063225726
0.0039228198	0.0035517301	0.0261971356	0.0113859318	-0.0156564667	-0.0079749793
0.0085425981	0.0140906386	0.0200053772	-0.0003274340	0.0253845437	-0.0156562481
0.0035134879	0.0138214747	-0.0134722973	-0.0295209232	0.0101919834	-0.0195136165
0.0016234457	0.0156074415	0.0282078106	-0.0009795724	-0.0315737585	-0.0106626679
-0.0011275215	-0.0232122639	-0.0184408250	0.0203822953	0.0181811988	-0.0096593833
0.0029322952	-0.0158355775	-0.0549164759	0.0237127213	-0.0141081179	-0.0204675404
-0.0044687745	0.0023057067	-0.0135505746	0.0258756680	0.0145431150	-0.0094650473
-0.0162264232	0.0085482591	-0.0512976743	-0.0105210482	-0.0041453143	-0.0101544609
-0.0225764539	-0.0204973309	-0.0183694241	0.0362718734	-0.0192729164	0.0003020009
-0.0185880638	-0.0418189885	-0.0416569059	0.0228119857	0.0152001852	0.0141583812
-0.0104781074	-0.0233108134	-0.0317405424	0.0253644002	-0.0196867422	0.0087190378
-0.0135705912	-0.0154598575	-0.0170946397	0.0535685143	0.0236146796	0.0211805927
-0.0139454435	-0.0059897348	-0.0332355040	0.0204995912	0.0302594830	0.0327137660
-0.0009374603	0.0016695195	-0.0585160546	0.0016667611	0.0192098755	0.0273516716
0.0061710337	-0.0121192466	-0.0503913927	-0.0002508688	-0.0348222941	0.0306037756
0.0083835853	-0.0145273627	-0.0157493024	0.0466475847	-0.0161589695	0.0303249885
0.0084391906	-0.0039625176	-0.0309220752	0.0307785817	0.0298089189	0.0250388636
0.0034064554	0.0020967343	-0.0527553539	0.0007228382	0.0107312676	0.0236403544
0.0022321311	0.0067804797	-0.0349481966	0.0195227806	-0.0348533488	0.0245375437
0.0044428094	-0.0007077733	-0.0084992409	0.0471115240	-0.0041049209	0.0387784574
0.0151439898	0.0045525451	-0.0222004827	0.0167941825	0.0337716826	0.0431370113
0.0187752190	-0.0100014049	-0.0281482270	-0.0176923841	-0.0157309653	0.0543799978
0.0233185828	-0.0086910141	0.0054483113	0.0268097279	-0.0026921325	0.0537272031
0.0230559178	0.0096774726	-0.0191817652	0.0005390401	0.0258915004	0.0398523607
0.0170104393	0.0197593760	-0.0315531343	-0.0211150375	-0.0050863907	0.0344446361
0.0131047879	0.0097545303	-0.0133842391	0.0162870420	-0.0333044216	0.0269936386
0.0156344977	0.0120647978	-0.0022139816	0.0337407276	0.0100246945	0.0256723264
0.0103579982	0.0140787100	-0.0140634134	-0.0107484899	0.0228781581	0.0238338357
0.0009874286	0.0025487131	0.0023973062	-0.0038912853	-0.0281071791	0.0177706163
-0.0032396798	0.0085843930	0.0088759568	0.0276474916	0.0199430012	0.0034555130
-0.0090300478	0.0223861238	-0.0110094514	-0.0114018722	0.0325116657	-0.0091564220
-0.0102060214	0.0150485054	-0.0088680787	-0.0316715970	-0.0007281834	-0.0177554196
-0.0029821241	0.0158229395	0.0167463283	0.0116573487	-0.0218844490	-0.0211557720
-0.0034456435	0.0233337018	0.0106591023	0.0162248618	0.0322273286	-0.0159478514
-0.0107099783	0.0323088778	-0.0089967770	-0.0243234164	0.0169254081	-0.0092815104
-0.0169279097	0.0202010510	0.0034752288	-0.0038985614	-0.0327855126	-0.0085428226
-0.0218337657	0.0074636627	0.0127116737	0.0071359029	0.0140530457	-0.0017534436
-0.0187752544	0.0260925023	-0.0172333805	-0.0241611137	0.0134239435	-0.0089175259
-0.0219485003	0.0146485744	-0.0168915502	-0.0256694876	-0.0353264136	-0.0051517162
-0.0170958431	0.0150766925	0.0065424974	0.0249392047	-0.0238632888	-0.0088367595
-0.0145383559	0.0078516552	0.0239182926	0.0038292627	0.0248190732	-0.0010938454
-0.0100839003	0.0032785703	-0.0026292146	-0.0315141491	-0.0146911770	-0.0047586220
-0.0064803730	0.0100433229	0.0224245347	0.0226084166	-0.0087486145	-0.0195644958
-0.0114116770	0.0177744340	0.0244291268	0.0138799746	0.0289133974	-0.0215679066
-0.0103382318	0.0188893197	-0.0031504669	-0.0196651338	0.0263494699	-0.0235500628
-0.0051312580	0.0157721433	-0.0039829336	-0.0372129545	-0.0212014118	-0.0139427199
-0.0032625353	0.0067182055	0.0282900929	0.0125081854	-0.0139360448	-0.0073620789
0.0013569501	0.0161946997	0.0096301178	-0.0043821178	0.0278599206	-0.0142176485
-0.0047126768	0.0219564514	-0.0082652216	-0.0343138211	0.0030767977	-0.0130910632
-0.0077034713	0.0242780689	0.0187718030	-0.0106307742	-0.0383224918	-0.0173487215
-0.0083857885	0.0142923650	0.0392132086	-0.0081965989	0.0011737621	-0.0082323852
0.0009010599	0.0229667585	0.0087330055	-0.0336581808	0.0022635048	-0.0286447031
0.0016714176	0.0195239638	0.0181497634	0.0056124004	-0.0351089466	-0.0348469107
-0.0061405914	0.0188338020	0.0279783154	0.0270509653	-0.0052829502	-0.0290534478
-0.0090730994	0.0174476391	0.0265610967	0.0046693355	0.0245465418	-0.0170769373
-0.0052012478	0.0191600816	0.0040089101	-0.0348263643	0.0082160853	-0.0079689211
-0.0024410459	0.0167980537	0.0129999320	0.0065067199	-0.0312181218	-0.0125735777
-0.0027291829	0.0180388083	0.0257965304	0.0297236466	0.0011270258	-0.0102745708
-0.0053602810	0.0149484415	0.0241468532	-0.0115740885	0.0256257006	-0.0024725568
-0.0000359017	0.0186914362	0.0051816654	-0.0325914816	-0.0257603506	-0.0001570500
0.0024951941	0.0035507257	0.0249451423	0.0243053674	-0.0147195438	-0.0061794539
0.0023951470	0.0069701858	0.0127036511	0.0077423374	0.0298094636	-0.0072658035
-0.0004239333	0.0037131763	-0.0050665643	-0.0265831533	0.0075022919	-0.0032884531
-0.0014985678	-0.0013400643	0.0243015394	0.0118142041	-0.0146793992	0.0002045270
0.0031778031	0.0176262615	0.0208844148	-0.0044864727	0.0266647846	-0.0038334840
0.0000405694	0.0208309146	-0.0068844960	-0.0348226610	0.0014669121	-0.0079320169
-0.0025251140	0.0101512653	0.0164749583	0.0089937549	-0.0298044689	-0.0106064265
-0.0033031553	0.0012793667	0.0224612586	-0.0061230670	0.0168808310	-0.0019064060
0.0039906777	0.0162799105	0.0026447469	-0.0305109622	-0.0006545547	-0.0104832994
0.0056863873	0.0130994784	0.0024803830	-0.0282781847	-0.0345974851	-0.0093593593
0.0077278533	0.0033874068	0.0224154233	0.0069438906	-0.0291798783	-0.0134259179
0.0156419012	0.0014093580	0.0289893919	0.0041255982	0.0164175550	-0.0112698071
0.0177872002	-0.0014205238	0.0047410985	-0.0277418816	0.0092339189	-0.0207248957
0.0105858861	0.0040562338	0.0125586143	0.0085139764	-0.0260431254	-0.0346480037
-0.0039446175	-0.0040692552	0.0245475108	0.0218876125	0.0232303979	-0.0364277658
-0.0093974369	-0.0015492365	-0.0014568215	-0.0285515960	0.0238101455	-0.0364579115
-0.0123370244	-0.0304517290	-0.0322997102	0.0162199284	-0.0151757789	-0.0454641673
-0.0065042034	-0.0514885669	-0.0599364454	0.0445171486	0.0145922180	-0.0516813406
-0.0031681816	-0.0590150878	-0.0449040111	0.0274063560	-0.0001500528	-0.0308917661
-0.0114233419	-0.0204723878	-0.0094447787	-0.0112676665	0.0276431015	-0.0262459840
-0.0221689888	-0.0019147142	-0.0162071791	-0.0351108750	-0.0287136529	-0.0149855591
-0.0221531868	-0.0102043164	0.0142528084	0.0176528045	-0.0199073569	-0.0091377610
-0.0149385100	-0.0108878700	0.0170967056	0.0179906733	0.0241941372	0.0000957331
-0.0097551592	-0.0185102506	-0.0077104013	-0.0132995061	0.0249887954	0.0098023541
-0.0026552377	-0.0242090736	-0.0165342648	-0.0238962349	-0.0333175778	0.0169348965
0.0080133129	-0.0333832624	0.0158394567	0.0227387116	-0.0062033637	0.0287916397
0.0229490870	-0.0384058887	0.0159366703	-0.0110201838	0.0214196396	0.0433685502
0.0439503654	-0.0318091031	-0.0068014496	-0.0248024954	0.0043403214	0.0504113262
0.0590391641	-0.0326055790	0.0037059743	-0.0080844325	-0.0302954683	0.0516213920
0.0692759289	-0.0376189660	0.0159538636	0.0164980758	-0.0030559900	0.0506131515
0.0772166566	-0.0303894960	0.0018576227	-0.0117619622	0.0267707346	0.0407999035
0.0774477605	-0.0306710625	-0.0099483065	-0.0198262132	-0.0204446706	0.0303733448
0.0731354727	-0.0236049518	0.0175416449	0.0208812396	-0.0033364983	0.0311520140
0.0621405899	-0.0216996145	0.0042964872	-0.0067659495	0.0295780947	0.0276874967
0.0465871441	-0.0242308269	-0.0103566803	-0.0354772383	-0.0036388440	0.0249961371
0.0363461257	-0.0298116289	0.0147318248	0.0086484609	-0.0205055550	0.0237391476
0.0311624031	-0.0314395913	0.0151229383	0.0017078199	0.0203569355	0.0333530397
0.0250453024	-0.0313545708	-0.0056013117	-0.0279698352	0.0219973529	0.0346056974
0.0171440819	-0.0311404084	0.0080911087	-0.0149777043	-0.0355498136	0.0327468867
0.0089395640	-0.0350339186	0.0256340116	-0.0016803176	0.0143028697	0.0424382341
0.0006593143	-0.0489427675	-0.0069152589	-0.0396686115	-0.0072514509	0.0317857185
-0.0146459841	-0.0508621569	0.0246145340	0.0185308204	-0.0101273301	0.0289929460
-0.0370917010	-0.1070212329	-0.0450280799	-0.0051166040	0.0338426581	0.0277765093
-0.0508719865	-0.1212290683	-0.0809898115	0.0350176472	-0.0055486376	0.0075166560
-0.0556380695	-0.1028097098	-0.0820043883	0.0269653657	0.0196568172	0.0251445511
-0.0607513210	-0.1118522252	-0.0201081289	0.0007078457	-0.0186928060	0.0309397002
-0.0573472980	-0.0275497346	0.0105977961	-0.0005378361	0.0355107313	0.0385293779
-0.0505895003	0.0288048817	-0.0292907616	-0.0220760075	-0.0302999968	0.0442174198
-0.0342187465	0.0271277062	0.0158229152	0.0291788610	0.0086968067	0.0347464018
-0.0203400477	0.0641577319	-0.0302772734	-0.0205499534	0.0011864245	0.0090830304
-0.0150580153	0.0510715268	0.0116905421	0.0370877376	-0.0150825561	-0.0044452961
-0.0119071954	0.0496472232	0.0006696914	-0.0114195727	0.0134198680	-0.0176044291
-0.0069990193	0.0529425232	0.0089451456	0.0288997151	-0.0153072084	-0.0308245365
-0.0133554158	0.0639057079	-0.0058764426	0.0047604937	0.0242776096	-0.0287166454
-0.0272556677	0.0324629061	0.0069783443	0.0131543183	-0.0250177660	-0.0226713147
-0.0306847494	0.0251918588	0.0127426131	-0.0004563370	0.0248410170	-0.0151251191
-0.0289026704	0.0370889796	-0.0062663597	0.0024235418	-0.0355571786	-0.0158227283
-0.0307492051	0.0328361417	0.0185347860	0.0398048510	-0.0023141071	0.0011591426
-0.0207510050	0.0399630938	-0.0062472095	-0.0002076038	0.0243677210	0.0015916201
-0.0047333432	0.0409468574	-0.0108432658	-0.0251410465	-0.0176281614	0.0017600110
0.0042306603	0.0131255630	0.0252606857	0.0139177458	-0.0093216033	0.0030060925
0.0136682279	0.0361124199	-0.0060141617	-0.0072669094	0.0262318146	-0.0086406418
0.0112585159	0.0396233810	-0.0058077065	-0.0083081097	-0.0463643668	-0.0138801937
0.0096121235	0.0405542076	0.0146713633	0.0338973646	0.0017524037	-0.0160726876
0.0138375912	0.0259372433	0.0078271016	-0.0183403469	0.0079612916	-0.0134311421
0.0204941626	0.0244913037	0.0058565501	0.0093196477	-0.0213372392	-0.0247033100
0.0206540210	0.0303546959	0.0184864488	0.0331411301	0.0081426392	-0.0267224473
0.0134829423	0.0283023024	0.0033110932	0.0013530136	0.0309453671	-0.0247308186
0.0144619774	0.0320341065	-0.0157272231	-0.0271335421	-0.0049536605	-0.0284227196
0.0145231600	0.0144469922	0.0147789509	0.0152230368	-0.0088401925	-0.0202103048
0.0135530156	0.0221849594	-0.0021405241	-0.0015234927	0.0213480319	-0.0266638120
0.0042775557	0.0244832190	-0.0180751572	0.0009774829	-0.0289294008	-0.0313385824
-0.0073086739	0.0208726847	0.0079568052	0.0360460080	-0.0069585968	-0.0238976044
-0.0084446492	0.0226524999	-0.0128873439	-0.0002554123	0.0361659154	-0.0219927270
-0.0090698225	-0.0010287263	-0.0067143979	-0.0306266390	-0.0184806459	-0.0059651366
0.0023324502	0.0000230911	0.0225049125	0.0168072397	-0.0079300485	-0.0062492136
0.0075262658	0.0129997413	-0.0048378229	-0.0018551395	0.0315848711	-0.0135939913
0.0040485917	0.0145601773	-0.0188923524	-0.0272138263	-0.0169312134	-0.0197526303
0.0023984302	0.0165767383	0.0066847726	0.0278185695	-0.0216094339	-0.0223133565
0.0004827069	0.0109172683	0.0045858928	0.0048664712	0.0262707462	-0.0218377667
0.0026831586	0.0118821783	-0.0126294033	-0.0187951137	-0.0226196514	-0.0309418663
-0.0015678849	0.0157482499	0.0179119698	0.0381328121	-0.0013082802	-0.0326150570
-0.0128386358	-0.0095827968	0.0077576885	-0.0094813262	0.0263889911	-0.0220674772
-0.0088344552	-0.0004759135	0.0007380720	-0.0179213865	-0.0201407213	-0.0219185232
-0.0122332014	0.0054415051	0.0096874631	0.0225843690	0.0131218945	-0.0115885533
-0.0176631320	0.0111390474	-0.0109668220	-0.0208032891	0.0368758490	-0.0012898839
-0.0174511606	-0.0035116931	0.0001303570	-0.0302326010	-0.0286226651	0.0065288597
-0.0098002101	-0.0075437718	0.0187501024	0.0229171894	-0.0018728626	0.0045672450
-0.0011804236	0.0072898542	-0.0010147607	-0.0115114159	0.0253697511	0.0001461257
0.0033407267	-0.0011260702	-0.0183789997	-0.0231913018	-0.0286437713	-0.0030365364
0.0069097152	-0.0050849321	0.0132473969	0.0223529250	-0.0229370116	0.0037864897
0.0109046272	0.0087441425	0.0004088512	0.0174201814	0.0252398461	-0.0025224444
0.0104460546	0.0054279000	-0.0095370068	-0.0209242683	0.0151179315	0.0057386022
0.0122571331	-0.0083300802	0.0181827247	0.0067676382	-0.0232225289	0.0072652841
0.0148508530	0.0061830107	0.0126031358	0.0055191062	0.0205159809	0.0039092127
0.0061486093	0.0097881934	-0.0132167657	-0.0313811525	0.0050006728	-0.0024069474
-0.0006950770	0.0090859851	-0.0019843334	0.0109456770	-0.0341633075	-0.0074301476
-0.0029702321	0.0072739598	0.0039593329	0.0138848066	0.0193421238	0.0015101604
-0.0030095989	0.0061189261	-0.0183978245	-0.0234888682	-0.0017985060	0.0018228476
-0.0031168061	0.0058596831	0.0023473566	0.0256616771	-0.0174106632	-0.0029503061
-0.0097264175	-0.0016655423	-0.0068812181	0.0137214424	0.0259264834	0.0036559598
-0.0103732551	0.0037127838	-0.0191008233	-0.0124043286	-0.0192647393	-0.0018837068
-0.0105624645	0.0009905062	0.0151288499	0.0344470024	0.0055069594	-0.0029104320
-0.0165566987	-0.0008084200	0.0051217416	-0.0041925595	0.0372556424	-0.0067344475
-0.0142983946	-0.0021552543	-0.0203178983	-0.0294900023	-0.0095652495	-0.0049162986
-0.0096252423	-0.0163316932	0.0103273774	0.0175616820	-0.0103199764	-0.0075150418
-0.0088067887	-0.0034258420	-0.0068833913	-0.0075375012	0.0308720650	-0.0139480386
-0.0173320663	-0.0113240743	-0.0136761008	-0.0152492259	-0.0284325332	-0.0197411200
-0.0194680343	-0.0123033474	0.0115050036	0.0288977968	0.0058616529	-0.0182612700
-0.0148353757	-0.0091925717	-0.0126404120	-0.0216084235	0.0277311315	-0.0147939537
-0.0024877386	-0.0122486820	-0.0051730664	-0.0132344490	-0.0373330452	-0.0122703180
0.0103020271	-0.0336622510	0.0215571623	-0.0030473865	0.0086024344	-0.0062821220
0.0240838925	-0.0254041386	-0.0077518402	-0.0301969688	-0.0066385641	-0.0117181519
0.0217059343	-0.0149409885	0.0064075424	0.0232315943	-0.0153287264	-0.0040616556
0.0130813259	-0.0143560062	0.0020280603	0.0053635954	0.0356041387	0.0066560364
0.0114871558	-0.0050102842	-0.0287328517	-0.0276410913	-0.0189569690	0.0077650248
0.0104425299	-0.0226023839	0.0082368639	0.0210588483	-0.0143252155	0.0233259019
0.0131526212	-0.0191859170	-0.0008176319	-0.0026815700	0.0240174780	0.0253504826
0.0130176528	-0.0020929363	-0.0203724802	-0.0100163203	-0.0338136779	0.0224898899
0.0030605920	-0.0100843324	0.0085471929	0.0317724049	-0.0218820829	0.0300041029
0.0033150191	-0.0105958195	0.0067317258	0.0176265991	0.0222863003	0.0297643177
0.0088018573	-0.0072661315	-0.0169160001	-0.0235419944	0.0165411737	0.0286707703
0.0105032427	-0.0137242650	-0.0029483179	0.0049991839	-0.0351306109	0.0260986931
0.0109516327	-0.0058390159	0.0101897961	0.0177248671	0.0208411157	0.0330744428
0.0066861444	-0.0085836352	-0.0116192694	-0.0227611927	-0.0033865803	0.0362898875
0.0053904771	-0.0140569645	0.0024134473	0.0224334778	-0.0089114934	0.0335573791
-0.0054778471	-0.0043732810	-0.0063515834	-0.0053308036	0.0373128110	0.0391733328
-0.0169756025	0.0017743295	-0.0202512153	-0.0318592245	0.0092377430	0.0387130538
-0.0143197599	-0.0145908027	-0.0014099117	-0.0072475579	-0.0295423868	0.0418806024
-0.0103240915	-0.0158907636	0.0078462478	0.0153460454	0.0108998178	0.0415317159
-0.0140983636	0.0066277518	-0.0191575923	-0.0202233725	0.0279305679	0.0371118627
-0.0194667528	0.0005769630	-0.0250501705	-0.0171708476	-0.0351693758	0.0341842442
-0.0184242945	0.0007409688	0.0076001032	0.0268188136	-0.0223651676	0.0392915494
-0.0127194139	0.0042353907	0.0122860003	0.0207826264	0.0238323419	0.0352593749
-0.0059092097	0.0029305647	-0.0100262282	-0.0209179298	0.0139690331	0.0348512102
0.0003833169	-0.0083727852	0.0043060482	0.0101058351	-0.0293568327	0.0252821465
0.0033274945	0.0050720555	0.0135870053	0.0240622748	0.0250569038	0.0204252488
-0.0025201372	0.0051016210	-0.0084289578	-0.0144984430	0.0224716798	0.0171817166
-0.0009720053	0.0083002646	-0.0174398640	-0.0339451527	-0.0264454705	0.0084289736
0.0007249543	-0.0018338033	0.0183108044	0.0199120139	-0.0198948170	-0.0016517735
0.0037103296	-0.0058919342	0.0191692690	-0.0065146115	0.0243323189	-0.0169550820
0.0037937471	0.0042685809	-0.0079995416	-0.0220226778	-0.0255828298	-0.0405672274
-0.0059765635	0.0030141650	0.0209872857	0.0322267493	-0.0195930853	-0.0354853848
-0.0111240908	-0.0048703023	0.0163330839	0.0095896056	0.0274068180	-0.0244817368
-0.0058059778	0.0053907797	-0.0078868842	-0.0281756952	0.0197140073	-0.0084488161
-0.0016650421	-0.0106620797	0.0073583125	-0.0116796654	-0.0327458940	-0.0031809349
0.0094829559	0.0007437343	0.0192053737	0.0154446600	0.0141277325	-0.0043718927
0.0104659047	0.0140213244	-0.0144909075	-0.0205335626	0.0267324937	-0.0112837703
0.0081747345	0.0112368908	-0.0121378942	-0.0175321310	-0.0312355393	-0.0211891437
0.0072669272	0.0031274702	0.0152110819	0.0240056357	-0.0217314529	-0.0154370887
