Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	Cosine20	Cosine21	Cosine22	Cosine23	Cosine24	Cosine25	Cosine26	Cosine27	Cosine28	Cosine29	NonSteadyStateOutlier00
-0.0124309981	-0.0218598117	0.0296130019	-0.0014162676	-0.0284998031	0.0238173629	0.0097791469	-0.0315038582	0.0149831620	0.0197269613	-0.0304887267	0.0042374454	0.0271580575	-0.0255839169	-0.0070488743	0.0311243940	-0.0174151724	-0.0174359156	0.0311199551	-0.0070246421	-0.0255985248	0.0271453072	0.0042620752	-0.0304953356	0.0197075262	0.0150050471	-0.0315016249	0.0097555065	0.0238337112	-0.0284890126	0.0000000000
-0.0124766931	-0.0217878463	0.0296650827	-0.0016148798	-0.0283911072	0.0240125691	0.0094476381	-0.0314657924	0.0153756644	0.0193359607	-0.0306297662	0.0048278023	0.0268211223	-0.0259869336	-0.0063200809	0.0309728331	-0.0181143270	-0.0166824758	0.0312750997	-0.0079903896	-0.0249714969	0.0276903550	0.0031266296	-0.0301569470	0.0206641273	0.0138550572	-0.0315943549	0.0110696681	0.0228615153	-0.0291050731	0.0000000000
-0.0125223572	-0.0217156657	0.0297165041	-0.0018134281	-0.0282806582	0.0242056402	0.0091149860	-0.0314227529	0.0157650907	0.0189401844	-0.0307616520	0.0054164423	0.0264729921	-0.0263773707	-0.0055877754	0.0308016896	-0.0188005525	-0.0159156868	0.0314023608	-0.0089482437	-0.0243172721	0.0282023046	0.0019870994	-0.0297756608	0.0215888339	0.0126819376	-0.0316302068	0.0123623980	0.0218418406	-0.0296564483	0.0000000000
-0.0125679905	-0.0216432706	0.0297672650	-0.0020119048	-0.0281684631	0.0243965590	0.0087812307	-0.0313747464	0.0161513631	0.0185397302	-0.0308843448	0.0060031559	0.0261138123	-0.0267550392	-0.0048523647	0.0306110716	-0.0194733591	-0.0151361624	0.0315016249	-0.0098972581	-0.0236365632	0.0286805440	0.0008449732	-0.0293520195	0.0224802187	0.0114876468	-0.0316091158	0.0136311936	0.0207768047	-0.0301419130	0.0000000000
-0.0126135927	-0.0215706616	0.0298173642	-0.0022103020	-0.0280545286	0.0245853087	0.0084464127	-0.0313217805	0.0165344044	0.0181346971	-0.0309978079	0.0065877344	0.0257437328	-0.0271197562	-0.0041142577	0.0304010997	-0.0201322666	-0.0143445262	0.0315728035	-0.0108364954	-0.0229301112	0.0291245016	-0.0002982569	-0.0288866256	0.0233369060	0.0102741785	-0.0315311201	0.0148735983	0.0196686195	-0.0305603881	0.0000000000
-0.0126591638	-0.0214978395	0.0298668005	-0.0024086118	-0.0279388618	0.0247718723	0.0081105725	-0.0312638636	0.0169141378	0.0177251850	-0.0311020075	0.0071699700	0.0253629080	-0.0274713453	-0.0033738644	0.0301719065	-0.0207768047	-0.0135414118	0.0316158332	-0.0117650276	-0.0221986858	0.0295336467	-0.0014410973	-0.0283801411	0.0241575735	0.0090435585	-0.0313963599	0.0160872067	0.0185195865	-0.0309109436	0.0000000000
-0.0127047036	-0.0214248050	0.0299155730	-0.0026068265	-0.0278214699	0.0249562334	0.0077737508	-0.0312010048	0.0172904875	0.0173112951	-0.0311969122	0.0077496556	0.0249714969	-0.0278096361	-0.0026315962	0.0299236371	-0.0214065133	-0.0127274617	0.0316306755	-0.0126819376	-0.0214430835	0.0299074904	-0.0025820551	-0.0278332865	0.0249409545	0.0077978412	-0.0312050780	0.0172696692	0.0173320920	-0.0311928004	0.0000000000
-0.0127502120	-0.0213515589	0.0299636804	-0.0028049381	-0.0277023601	0.0251383755	0.0074359882	-0.0311332140	0.0176633781	0.0168931296	-0.0312824939	0.0083265850	0.0245696628	-0.0281344650	-0.0018878657	0.0296564483	-0.0220209431	-0.0119033273	0.0316173173	-0.0135863195	-0.0206641273	0.0302455857	-0.0037196396	-0.0272468398	0.0256858398	0.0065391061	-0.0309576187	0.0184186965	0.0161086021	-0.0314053321	0.0000000000
-0.0127956889	-0.0212781018	0.0300111219	-0.0030029389	-0.0275815399	0.0253182824	0.0070973258	-0.0310605021	0.0180327350	0.0164707918	-0.0313587269	0.0089005531	0.0241575735	-0.0284456747	-0.0011430861	0.0293705092	-0.0226196554	-0.0110696681	0.0315757704	-0.0144772799	-0.0198626654	0.0305475284	-0.0048523647	-0.0266216350	0.0263910798	0.0052694547	-0.0306544275	0.0195320640	0.0148516579	-0.0315480664	0.0000000000
-0.0128411342	-0.0212044345	0.0300578962	-0.0032008210	-0.0274590165	0.0254959381	0.0067578044	-0.0309828804	0.0183984844	0.0160443861	-0.0314255885	0.0094713557	0.0237354010	-0.0287431146	-0.0003976713	0.0290660004	-0.0232022229	-0.0102271510	0.0315060720	-0.0153539387	-0.0190395709	0.0308129578	-0.0059787506	-0.0259585616	0.0270555860	0.0039910065	-0.0302960501	0.0206076162	0.0135638698	-0.0316206860	0.0000000000
-0.0128865478	-0.0211305578	0.0301040023	-0.0033985766	-0.0273347977	0.0256713269	0.0064174651	-0.0309003613	0.0187605530	0.0156140176	-0.0314830586	0.0100387898	0.0233033215	-0.0290266406	0.0003479645	0.0287431146	-0.0237682298	-0.0093764504	0.0314082841	-0.0162154298	-0.0181957400	0.0310415565	-0.0070973258	-0.0252585627	0.0276783327	0.0027058957	-0.0298831318	0.0216432706	0.0122479122	-0.0316230294	0.0000000000
-0.0129319296	-0.0210564722	0.0301494393	-0.0035961980	-0.0272088910	0.0258444331	0.0060763492	-0.0308129578	0.0191188685	0.0151797928	-0.0315311201	0.0106026536	0.0228615153	-0.0292961156	0.0010934069	0.0284020558	-0.0243172721	-0.0085182469	0.0312824939	-0.0170609023	-0.0173320920	0.0312330513	-0.0082066288	-0.0245226342	0.0282583587	0.0014162676	-0.0294164160	0.0226370222	0.0109065181	-0.0315550917	0.0000000000
-0.0129772794	-0.0209821786	0.0301942061	-0.0037936772	-0.0270813043	0.0260152414	0.0057344979	-0.0307206837	0.0194733591	0.0147418189	-0.0315697586	0.0111627466	0.0224101669	-0.0295514090	0.0018382418	0.0280430397	-0.0248489580	-0.0076532272	0.0311288136	-0.0178895208	-0.0164495673	0.0313872133	-0.0093052106	-0.0237518227	0.0287947687	0.0001242752	-0.0288967428	0.0235869471	0.0095424733	-0.0314170236	0.0000000000
-0.0130225972	-0.0209076778	0.0302383017	-0.0039910065	-0.0269520454	0.0261837366	0.0053919526	-0.0306235536	0.0198239540	0.0143002040	-0.0315989626	0.0117188695	0.0219494646	-0.0297923974	0.0025820551	0.0276662933	-0.0253629080	-0.0067820835	0.0309473802	-0.0187004669	-0.0155491271	0.0315038582	-0.0103916358	-0.0229472249	0.0292867349	-0.0011679246	-0.0283250478	0.0244912060	0.0081586108	-0.0312091320	0.0000000000
-0.0130678828	-0.0208329704	0.0302817252	-0.0041881781	-0.0268211223	0.0263499036	0.0050487548	-0.0305215828	0.0201705829	0.0138550572	-0.0316187233	0.0122708245	0.0214796008	-0.0300189639	0.0033244336	0.0272720548	-0.0258587551	-0.0059055129	0.0307383554	-0.0194929395	-0.0146317522	0.0315828466	-0.0114644853	-0.0221099851	0.0297334979	-0.0024581747	-0.0277023601	0.0253480484	0.0067578044	-0.0309318791	0.0000000000
-0.0131131361	-0.0207580571	0.0303244755	-0.0043851841	-0.0266885431	0.0265137277	0.0047049459	-0.0304147875	0.0205131766	0.0134064884	-0.0316290349	0.0128184155	0.0210007715	-0.0302309991	0.0040649647	0.0268605735	-0.0263361456	-0.0050242168	0.0305019257	-0.0202661555	-0.0136984417	0.0316240840	-0.0125223572	-0.0212412944	0.0301343681	-0.0037443211	-0.0270298009	0.0261558153	0.0053429633	-0.0305858809	0.0000000000
-0.0131583571	-0.0206829388	0.0303665517	-0.0045820169	-0.0265543160	0.0266751944	0.0043605677	-0.0303031845	0.0208516665	0.0129546085	-0.0316298943	0.0133614476	0.0205131766	-0.0304284002	0.0048032370	0.0264321094	-0.0267947387	-0.0041389004	0.0302383017	-0.0210193514	-0.0127502120	0.0316275213	-0.0135638698	-0.0203423885	0.0304887267	-0.0050242168	-0.0263085809	0.0269129428	0.0039170261	-0.0301719065	0.0000000000
-0.0132035455	-0.0206076162	0.0304079530	-0.0047786686	-0.0264184492	0.0268342893	0.0040156617	-0.0301867915	0.0211859850	0.0124995290	-0.0316213011	0.0138997276	0.0200170197	-0.0306110716	0.0055388401	0.0259869336	-0.0272342070	-0.0032502721	0.0299477186	-0.0217517829	-0.0117880958	0.0315931543	-0.0145876622	-0.0194145460	0.0307960270	-0.0062957250	-0.0255399985	0.0276179651	0.0024829539	-0.0296908759	0.0000000000
-0.0132487014	-0.0205320899	0.0304486783	-0.0049751315	-0.0262809512	0.0269909982	0.0036702698	-0.0300656270	0.0215160650	0.0120413624	-0.0316032580	0.0144330643	0.0195125078	-0.0307789250	0.0062713653	0.0255253274	-0.0276542369	-0.0023590430	0.0296304354	-0.0224627265	-0.0108131411	0.0315210240	-0.0155923971	-0.0184590867	0.0310557945	-0.0075567232	-0.0247254372	0.0282695172	0.0010437251	-0.0291438582	0.0000000000
-0.0132938245	-0.0204563608	0.0304887267	-0.0051713977	-0.0261418305	0.0271453072	0.0033244336	-0.0299397099	0.0218418406	0.0115802218	-0.0315757704	0.0149612677	0.0189998514	-0.0309318791	0.0070004055	0.0250475828	-0.0280545286	-0.0014659262	0.0292867349	-0.0231514800	-0.0098264096	0.0314112166	-0.0165767617	-0.0174773698	0.0312676282	-0.0088051061	-0.0238663637	0.0288663376	-0.0003976713	-0.0285320690	0.0000000000
-0.0133389148	-0.0203804296	0.0305280975	-0.0053674596	-0.0260010955	0.0272972025	0.0029781951	-0.0298090603	0.0221632466	0.0111162210	-0.0315388465	0.0154841502	0.0184792647	-0.0310698598	0.0077255556	0.0245540017	-0.0284347963	-0.0005716364	0.0289169237	-0.0238173629	-0.0088289761	0.0312638636	-0.0175394702	-0.0164707918	0.0314312014	-0.0100387898	-0.0229643243	0.0294072709	-0.0018382418	-0.0278568682	0.0000000000
-0.0133839721	-0.0203042971	0.0305667896	-0.0055633094	-0.0258587551	0.0274466708	0.0026315962	-0.0296736988	0.0224802187	0.0106494748	-0.0314924973	0.0160015258	0.0179509649	-0.0311928004	0.0084464127	0.0240448963	-0.0287947687	0.0003231108	0.0285213313	-0.0244597174	-0.0078219267	0.0310791408	-0.0184792647	-0.0154407845	0.0315462614	-0.0112557148	-0.0220209431	0.0298912698	-0.0032749946	-0.0271197562	0.0000000000
-0.0134289964	-0.0202279640	0.0306048023	-0.0057589394	-0.0257148181	0.0275936987	0.0022846788	-0.0295336467	0.0227926935	0.0101800983	-0.0314367367	0.0165132104	0.0174151724	-0.0313006414	0.0091625762	0.0235205884	-0.0291341889	0.0012175995	0.0281003106	-0.0250779090	-0.0068063585	0.0308572693	-0.0193949176	-0.0143888130	0.0316126306	-0.0124538494	-0.0210379183	0.0303173972	-0.0047049459	-0.0263223714	0.0000000000
-0.0134739875	-0.0201514310	0.0306421347	-0.0059543417	-0.0255692932	0.0277382730	0.0019374849	-0.0293889263	0.0231006085	0.0097082076	-0.0313715812	0.0170190221	0.0168721109	-0.0313933304	0.0098736481	0.0229814096	-0.0294528145	0.0021111138	0.0276542369	-0.0256713269	-0.0057833773	0.0305985141	-0.0202852326	-0.0133163738	0.0316302068	-0.0136311936	-0.0200170197	0.0306848282	-0.0061251260	-0.0254664858	0.0000000000
-0.0135189454	-0.0200746989	0.0306787859	-0.0061495088	-0.0254221895	0.0278803810	0.0015900566	-0.0292395604	0.0234039021	0.0092339190	-0.0312970505	0.0175187809	0.0163220072	-0.0314708228	0.0105792332	0.0224277006	-0.0297504182	0.0030029389	0.0271835078	-0.0262393850	-0.0047540973	0.0303031845	-0.0211490465	-0.0122249923	0.0315989626	-0.0147857819	-0.0189600851	0.0309928512	-0.0075325854	-0.0245540017	0.0000000000
-0.0135638698	-0.0199977685	0.0307147552	-0.0063444328	-0.0252735161	0.0280200101	0.0012424358	-0.0290855727	0.0237025136	0.0087573499	-0.0312131668	0.0180123091	0.0157650907	-0.0315330809	0.0112789395	0.0218598117	-0.0300267875	0.0038923611	0.0266885431	-0.0267815221	-0.0037196396	0.0299716336	-0.0219852310	-0.0111162210	0.0315189463	-0.0159156868	-0.0178690174	0.0312408701	-0.0089244012	-0.0235869471	0.0000000000
-0.0136087607	-0.0199206406	0.0307500417	-0.0065391061	-0.0251232821	0.0281571478	0.0008946646	-0.0289269873	0.0239963832	0.0082786179	-0.0311199551	0.0184994313	0.0152015940	-0.0315800746	0.0119723781	0.0212781018	-0.0302817252	0.0047786686	0.0261697840	-0.0272972025	-0.0026811308	0.0296042577	-0.0227926935	-0.0099916372	0.0313902815	-0.0170190221	-0.0167457807	0.0314284046	-0.0102976827	-0.0225674711	0.0000000000
-0.0136536181	-0.0198433158	0.0307846447	-0.0067335211	-0.0249714969	0.0282917818	0.0005467852	-0.0287638295	0.0242854522	0.0077978412	-0.0310174433	0.0189799741	0.0146317522	-0.0316117812	0.0126591638	0.0206829388	-0.0305150493	0.0056611524	0.0256276931	-0.0277859170	-0.0016397020	0.0292014959	-0.0235703792	-0.0088528406	0.0312131668	-0.0180939457	-0.0155923971	0.0315550917	-0.0116495780	-0.0214978395	0.0000000000
-0.0136984417	-0.0197657950	0.0308185634	-0.0069276699	-0.0248181697	0.0284239004	0.0001988396	-0.0285961250	0.0245696628	0.0073151385	-0.0309056620	0.0194537667	0.0140558033	-0.0316281853	0.0133389148	0.0200746989	-0.0307265932	0.0065391061	0.0250627536	-0.0282471827	-0.0005964873	0.0287638295	-0.0243172721	-0.0077014509	0.0309878754	-0.0191386634	-0.0144109431	0.0316206860	-0.0129772794	-0.0203804296	0.0000000000
-0.0137432315	-0.0196880789	0.0308517970	-0.0071215449	-0.0246633101	0.0285534916	-0.0001491301	-0.0284239004	0.0248489580	0.0068306292	-0.0307846447	0.0199206406	0.0134739875	-0.0316292790	0.0140112534	0.0194537667	-0.0309162061	0.0074118274	0.0244754693	-0.0286805440	0.0004473771	0.0282917818	-0.0250323965	-0.0065391061	0.0307147552	-0.0201514310	-0.0132035455	0.0316250605	-0.0142780296	-0.0192177248	0.0000000000
-0.0137879873	-0.0196101683	0.0308843448	-0.0073151385	-0.0245069277	0.0286805440	-0.0004970817	-0.0282471827	0.0251232821	0.0063444328	-0.0306544275	0.0203804296	0.0128865478	-0.0316150618	0.0146758061	0.0188205348	-0.0310837526	0.0082786179	0.0238663637	-0.0290855727	0.0014907541	0.0277859170	-0.0257148181	-0.0053674596	0.0303942276	-0.0211305578	-0.0119723781	0.0315682069	-0.0155491271	-0.0180123091	0.0000000000
-0.0138327091	-0.0195320640	0.0309162061	-0.0075084431	-0.0243490320	0.0288050462	-0.0008449732	-0.0280660001	0.0253925801	0.0058566695	-0.0305150493	0.0208329704	0.0122937293	-0.0315855405	0.0153322035	0.0181754036	-0.0312291130	0.0091387839	0.0232359798	-0.0294618687	0.0025325076	0.0272468398	-0.0263636453	-0.0041881781	0.0300267875	-0.0220744092	-0.0107196572	0.0314502351	-0.0167879323	-0.0167668616	0.0000000000
-0.0138773967	-0.0194537667	0.0309473802	-0.0077014509	-0.0241896329	0.0289269873	-0.0011927624	-0.0278803810	0.0256567981	0.0053674596	-0.0303665517	0.0212781018	0.0116957795	-0.0315407294	0.0159800808	0.0175187809	-0.0313521836	0.0099916372	0.0225848798	-0.0298090603	0.0035715029	0.0266751944	-0.0269780306	-0.0030029389	0.0296130019	-0.0229814096	-0.0094476381	0.0312713736	-0.0179918722	-0.0154841502	0.0000000000
-0.0139220500	-0.0193752772	0.0309778663	-0.0078941544	-0.0240287401	0.0290463564	-0.0015404073	-0.0276903550	0.0259158834	0.0048769241	-0.0302089793	0.0217156657	0.0110929480	-0.0314806503	0.0166190781	0.0168510819	-0.0314528766	0.0108364954	0.0219136440	-0.0301268045	0.0046066084	0.0260716642	-0.0275571712	-0.0018134281	0.0291535095	-0.0238500448	-0.0081586108	0.0310319687	-0.0191584465	-0.0141670258	0.0000000000
-0.0139666690	-0.0192965963	0.0310076639	-0.0080865459	-0.0238663637	0.0291631428	-0.0018878657	-0.0274959519	0.0261697840	0.0043851841	-0.0300423789	0.0221455064	0.0104854863	-0.0314053321	0.0172488403	0.0161727287	-0.0315311201	0.0116726824	0.0212228710	-0.0304147875	0.0056366968	0.0254369707	-0.0281003106	-0.0006213378	0.0286490195	-0.0246788648	-0.0068548957	0.0307324838	-0.0202852326	-0.0128184155	0.0000000000
-0.0140112534	-0.0192177248	0.0310367722	-0.0082786179	-0.0237025136	0.0292773362	-0.0022350956	-0.0272972025	0.0264184492	0.0038923611	-0.0298668005	0.0225674711	0.0098736481	-0.0313148115	0.0178690174	0.0154841502	-0.0315868582	0.0124995290	0.0205131766	-0.0306727247	0.0066606462	0.0247718723	-0.0286067393	0.0005716364	0.0281003106	-0.0254664858	-0.0055388401	0.0303734988	-0.0213698902	-0.0114413167	0.0000000000
-0.0140558033	-0.0191386634	0.0310651906	-0.0084703627	-0.0235371999	0.0293889263	-0.0025820551	-0.0270941383	0.0266618292	0.0033985766	-0.0296822965	0.0229814096	0.0092576886	-0.0312091320	0.0184792647	0.0147857819	-0.0316200513	0.0133163738	0.0197851935	-0.0309003613	0.0076773414	0.0240771642	-0.0290757955	0.0017637974	0.0275082297	-0.0262115932	-0.0042128130	0.0299557088	-0.0224101669	-0.0100387898	0.0000000000
-0.0141003184	-0.0190594129	0.0310929184	-0.0086617728	-0.0233704329	0.0294979034	-0.0029287021	-0.0268867914	0.0268998754	0.0029039528	-0.0294889220	0.0233871747	0.0086378651	-0.0310883451	0.0190792432	0.0140780652	-0.0316306755	0.0141225629	0.0190395709	-0.0310974725	0.0086856751	0.0233536767	-0.0295068666	0.0029534495	0.0268736907	-0.0269129428	-0.0028792018	0.0294799225	-0.0234039021	-0.0086139520	0.0000000000
-0.0141447987	-0.0189799741	0.0311199551	-0.0088528406	-0.0232022229	0.0296042577	-0.0032749946	-0.0266751944	0.0271325401	0.0024086118	-0.0292867349	0.0237846222	0.0080144361	-0.0309525090	0.0196686195	0.0133614476	-0.0316187233	0.0149174514	0.0182769733	-0.0312638636	0.0096845491	0.0226022746	-0.0298993893	0.0041389004	0.0261976729	-0.0275693640	-0.0015404073	0.0289470611	-0.0243490320	-0.0071699700	0.0000000000
-0.0141892441	-0.0189003479	0.0311463000	-0.0090435585	-0.0230325802	0.0297079797	-0.0036208908	-0.0264593809	0.0273597767	0.0019126759	-0.0290757955	0.0241736106	0.0073876620	-0.0308016896	0.0202470660	0.0126363821	-0.0315842033	0.0157004032	0.0174980808	-0.0313993701	0.0106728755	0.0218238560	-0.0302528509	0.0053184638	0.0254812198	-0.0281797610	-0.0001988396	0.0283581563	-0.0252435938	-0.0057100529	0.0000000000
-0.0142336544	-0.0188205348	0.0311719526	-0.0092339190	-0.0228615153	0.0298090603	-0.0039663488	-0.0262393850	0.0275815399	0.0014162676	-0.0288561669	0.0245540017	0.0067578044	-0.0306359599	0.0208142613	0.0119033273	-0.0315271400	0.0164707918	0.0167035877	-0.0315038582	0.0116495780	0.0210193514	-0.0305667896	0.0064904617	0.0247254372	-0.0287431146	0.0011430861	0.0277143482	-0.0260857297	-0.0042374454	0.0000000000
-0.0142780296	-0.0187405359	0.0311969122	-0.0094239147	-0.0226890388	0.0299074904	-0.0043113267	-0.0260152414	0.0277977852	0.0009195095	-0.0286279147	0.0249256602	0.0061251260	-0.0304554000	0.0213698902	0.0111627466	-0.0314475743	0.0172280007	0.0158942024	-0.0315772247	0.0126135927	0.0201897224	-0.0308407953	0.0076532272	0.0239314916	-0.0292584844	0.0024829539	0.0270168834	-0.0268736907	-0.0027554203	0.0000000000
-0.0143223695	-0.0186603518	0.0312211784	-0.0096135379	-0.0225151614	0.0300032613	-0.0046557829	-0.0257869856	0.0280084693	0.0004225243	-0.0283911072	0.0252884538	0.0054898911	-0.0302600975	0.0219136440	0.0104151081	-0.0313455628	0.0179714241	0.0150706466	-0.0316193971	0.0135638698	0.0193359607	-0.0310745099	0.0088051061	0.0231006085	-0.0297250102	0.0038183517	0.0262671120	-0.0276058404	-0.0012672713	0.0000000000
-0.0143666740	-0.0185799833	0.0312447506	-0.0098027813	-0.0223398937	0.0300963644	-0.0049996757	-0.0255546537	0.0282135502	-0.0000745653	-0.0281458151	0.0256422535	0.0048523647	-0.0300501468	0.0224452205	0.0096608847	-0.0312211784	0.0187004669	0.0142336544	-0.0316303337	0.0144993743	0.0184590867	-0.0312676282	0.0099444600	0.0222340703	-0.0301419130	0.0051468755	0.0254664858	-0.0282806582	0.0002236941	0.0000000000
-0.0144109431	-0.0184994313	0.0312676282	-0.0099916372	-0.0221632466	0.0301867915	-0.0053429633	-0.0253182824	0.0284129868	-0.0005716364	-0.0278921117	0.0259869336	0.0042128130	-0.0298256496	0.0229643243	0.0089005531	-0.0310745099	0.0194145460	0.0133839721	-0.0316100238	0.0154190873	0.0175601486	-0.0314198979	0.0110696681	0.0213332144	-0.0305084969	0.0064661335	0.0246165549	-0.0288967428	0.0017141624	0.0000000000
-0.0144551765	-0.0184186965	0.0312898109	-0.0101800983	-0.0219852310	0.0302745346	-0.0056856044	-0.0250779090	0.0286067393	-0.0010685664	-0.0276300728	0.0263223714	0.0035715029	-0.0295867145	0.0234706669	0.0081345942	-0.0309056620	0.0201130898	0.0125223572	-0.0315584874	0.0163220072	0.0166402210	-0.0315311201	0.0121791298	0.0203994313	-0.0308241499	0.0077737508	0.0237189646	-0.0294528145	0.0032008210	0.0000000000
-0.0144993743	-0.0183377798	0.0313112979	-0.0103681571	-0.0218058579	0.0303595859	-0.0060275574	-0.0248335715	0.0287947687	-0.0015652324	-0.0273597767	0.0266484476	0.0029287021	-0.0293334573	0.0239639670	0.0073634921	-0.0307147552	0.0207955394	0.0116495780	-0.0314757754	0.0172071505	0.0157004032	-0.0316011493	0.0132712670	0.0194341624	-0.0310883451	0.0090673733	0.0227754529	-0.0299477186	0.0046803659	0.0000000000
-0.0145435362	-0.0182566819	0.0313320890	-0.0105558062	-0.0216251384	0.0304419377	-0.0063687809	-0.0245853087	0.0289770376	-0.0020615119	-0.0270813043	0.0269650463	0.0022846788	-0.0290660004	0.0244439504	0.0065877344	-0.0305019257	0.0214613488	0.0107664125	-0.0313619695	0.0180735533	0.0147418189	-0.0316298943	0.0143445262	0.0184388973	-0.0313006414	0.0103446720	0.0217878463	-0.0303804272	0.0061495088	0.0000000000
-0.0145876622	-0.0181754036	0.0313521836	-0.0107430382	-0.0214430835	0.0305215828	-0.0067092336	-0.0243331596	0.0291535095	-0.0025572822	-0.0267947387	0.0272720548	0.0016397020	-0.0287844734	0.0249103505	0.0058078116	-0.0302673254	0.0221099851	0.0098736481	-0.0312171822	0.0189202720	0.0137656136	-0.0316173173	0.0153973806	0.0174151724	-0.0314606844	0.0116033477	0.0207580571	-0.0307500417	0.0076049846	0.0000000000
