t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09
0.0767601789	0.0670377451	-0.0491100985	-0.1243718972	-0.0057952327	0.0337594775	0.0412617629	0.0018481796	0.0278904699	-0.0796417294
0.0735924520	0.0764457582	-0.0286063427	-0.1188783529	0.0336836364	-0.0070258438	-0.0054539233	-0.0178382243	0.0314661868	-0.0678760426
0.0363512587	0.0724220191	-0.0526786965	-0.0764043641	0.0055606575	-0.0181472858	0.0158572779	-0.0167852133	0.0441550256	-0.0399932736
0.0020547192	0.0434144911	-0.0084120276	-0.0263693436	-0.0159379445	-0.0017109837	-0.0190195684	-0.0152527816	0.0651410353	-0.0018517983
-0.0168067704	0.0350034964	-0.0129384586	-0.0762286724	-0.0046576265	-0.0380641598	0.0071082939	-0.0266062603	0.0528477263	-0.0244564895
-0.0765987341	0.0245912716	-0.0340977212	-0.0229605784	-0.0070548881	-0.0216049968	0.0232021157	-0.0516011550	0.0331484676	-0.0506608223
-0.0194941586	-0.0280650241	0.0351812874	0.0424794248	-0.0054170826	-0.0001190221	0.0266694444	-0.0374485322	0.0381227937	-0.0004712514
-0.0362064305	-0.0375477746	-0.0132851666	0.0011818693	-0.0044809135	-0.0148479890	0.0127712271	-0.0235282901	0.0277830130	0.0021180111
-0.0285214518	-0.0446112838	0.0148644283	0.0172703782	0.0087421463	-0.0096779115	-0.0089521697	-0.0250983588	0.0101978716	0.0061667732
-0.0430444828	-0.0367837623	-0.0073826552	0.0168389284	-0.0155232902	-0.0213756577	-0.0221541919	-0.0261670348	0.0003316223	-0.0030690246
-0.0376112850	-0.0407246935	0.0207967487	-0.0064128844	-0.0054726200	-0.0255439812	0.0241312171	-0.0145645880	-0.0117012072	0.0032834289
-0.0269148190	-0.0359317653	-0.0335168349	0.0158005482	0.0081451433	0.0074371466	0.0350162998	-0.0103608784	0.0098716130	0.0088470054
-0.0244219582	-0.0435725891	0.0048837471	0.0124355905	-0.0077939406	0.0341164709	0.0087100978	-0.0176876109	0.0305834896	0.0107992300
-0.0389228926	-0.0503304485	-0.0092872476	0.0137971258	0.0233824132	0.0094548519	-0.0185459217	-0.0146265854	0.0116945228	0.0013096002
-0.0254921914	-0.0556976300	-0.0028581767	-0.0049662888	-0.0229541579	0.0114367664	-0.0301986631	-0.0093554946	-0.0219688643	0.0013633271
-0.0215761154	-0.0410668556	0.0180944032	-0.0188636290	0.0136471866	-0.0280343228	-0.0202567241	0.0061562021	-0.0438860714	0.0009575851
-0.0120190817	-0.0214933855	-0.0194184204	0.0286740569	-0.0186163694	-0.0250102581	0.0175857475	0.0189031570	-0.0309487712	0.0074860153
-0.0262221788	-0.0091389003	0.0227973304	0.0050766897	-0.0129971922	0.0258260222	0.0301764544	0.0179868092	-0.0245918349	-0.0035749037
-0.0213494132	-0.0006523235	0.0015828716	0.0060329517	0.0364943162	0.0179675908	-0.0356728536	0.0017096103	-0.0076500318	-0.0058152360
-0.0179770164	0.0049246186	-0.0135896217	0.0192778241	-0.0234347097	-0.0382719208	-0.0162711628	0.0033319813	0.0017509549	-0.0107017057
-0.0066122341	-0.0041238057	0.0220584762	0.0102809190	-0.0130333138	0.0090381700	0.0414518068	0.0127493405	0.0366915317	0.0049995809
-0.0165413613	-0.0111886331	-0.0049258225	0.0435978256	0.0218733963	0.0194274854	-0.0100234032	0.0048851684	0.0340456461	-0.0037169340
-0.0203376770	-0.0285945439	0.0076974087	0.0197174142	-0.0156614035	0.0074287934	-0.0368422138	0.0104328692	0.0126181804	-0.0118886468
-0.0084275185	-0.0300812425	0.0315878470	-0.0054903272	0.0137347353	-0.0339119814	-0.0058611196	0.0270620813	-0.0088367189	-0.0062177993
0.0003412782	-0.0151114489	-0.0263273131	0.0274619983	0.0019560569	-0.0028934340	0.0227236389	0.0300318569	0.0047511566	0.0012492986
0.0071834782	-0.0109277434	0.0145263932	0.0256231919	-0.0056857263	0.0367630282	-0.0064745837	0.0159239101	0.0313127062	0.0093486326
-0.0050623069	-0.0116162391	0.0232246943	0.0354312056	0.0295583166	-0.0018706796	-0.0327850336	0.0125849644	0.0207848209	-0.0018681415
0.0012149730	-0.0172347269	-0.0230184827	0.0309787147	-0.0191195837	-0.0107126292	0.0031576282	0.0233224176	0.0020131189	-0.0007785186
0.0045530468	-0.0164378708	0.0124639678	0.0034198673	-0.0213865714	0.0523322096	-0.0061808410	0.0154920463	0.0094476006	0.0084105345
0.0067968507	-0.0090467207	0.0407161826	0.0089343067	0.0116906598	-0.0275381522	-0.0209203407	0.0066454708	0.0104488989	0.0113378043
0.0037446235	-0.0088658376	-0.0155006134	0.0519711050	0.0128882155	0.0168443814	0.0288034125	0.0031260818	0.0009249905	0.0164365699
-0.0012210551	-0.0137137588	0.0055417860	0.0123921645	-0.0222245225	0.0083095992	-0.0514708937	-0.0136807773	-0.0139800046	0.0102269854
0.0082136416	-0.0165244337	0.0290276798	-0.0094426212	-0.0061419548	-0.0256283777	0.0413296208	0.0075032676	-0.0381894288	0.0228833147
0.0120205516	-0.0063711977	-0.0118827357	0.0195268832	0.0423905522	0.0205877123	-0.0190921240	-0.0017116481	-0.0260539792	0.0277731914
0.0078414185	-0.0014772295	-0.0103814585	0.0388411683	-0.0332555524	-0.0310051590	-0.0095550490	-0.0119668700	-0.0338726944	0.0116180605
0.0075354749	0.0005032832	0.0211519411	-0.0007870525	-0.0202777021	0.0398689377	0.0057361748	-0.0107765703	-0.0357879441	0.0154332282
0.0142449192	0.0083427475	0.0362732454	-0.0054976389	0.0158387682	-0.0341358288	0.0016008873	-0.0197922504	-0.0258158364	0.0259678100
0.0185479657	0.0105102463	-0.0159097705	0.0348687722	0.0333562758	0.0247402272	0.0129203377	-0.0189697479	-0.0310908999	0.0238299372
0.0241672359	0.0036873090	0.0167406278	0.0418720683	-0.0253471487	-0.0143144485	-0.0474772464	-0.0428508704	-0.0060436460	0.0242673846
-0.0001510636	-0.0035282623	0.0309535892	-0.0012266594	0.0016015142	-0.0270870569	0.0371647841	-0.0257185990	-0.0328399246	0.0160453249
-0.0057138288	0.0075827345	-0.0491164875	-0.0249886206	0.0120368015	0.0272432648	0.0109262798	-0.0245378829	-0.0176117560	0.0255634614
-0.0010250686	0.0115596321	-0.0090817275	-0.0260886315	-0.0152073052	0.0364306824	-0.0117252622	-0.0343949619	-0.0237323013	0.0190581732
-0.0157586584	0.0253060934	0.0038807793	-0.0483892731	0.0168329607	-0.0124573010	-0.0236401860	-0.0323390125	-0.0212078734	0.0031246574
-0.0081622034	0.0225164759	-0.0479885742	-0.0375137341	-0.0173232451	-0.0039784936	0.0249728223	-0.0189891475	-0.0310415212	-0.0031301825
-0.0053460976	0.0224104682	-0.0116787567	-0.0471347468	-0.0203687409	0.0422622336	0.0243113790	-0.0206376727	-0.0018697828	0.0232061116
0.0049703369	0.0177644762	0.0118492040	0.0163183995	0.0321138944	-0.0019284735	-0.0141544073	-0.0404024434	0.0121577094	0.0257804735
-0.0235483916	0.0186631699	-0.0169408901	-0.0508634228	-0.0150628317	-0.0211862746	0.0094948739	-0.0621104422	-0.0037845090	-0.0082203237
-0.0324681752	0.0120898261	-0.0037804811	-0.0522499635	0.0032531391	-0.0153848451	0.0386592492	-0.0377331919	-0.0227344163	-0.0008337776
-0.0175277207	0.0035515033	-0.0201536875	-0.0275348346	-0.0033692352	-0.0100477023	0.0097736348	-0.0305338154	-0.0226699775	0.0208424077
-0.0161792265	0.0109011036	0.0015232923	-0.0460296455	0.0096335618	-0.0207008384	0.0049996624	-0.0281924169	-0.0357834298	0.0083429059
-0.0100435955	0.0182567127	-0.0447524634	-0.0171574866	-0.0049235178	-0.0121295478	0.0381123028	-0.0188457878	-0.0235532843	0.0113043898
-0.0068532890	0.0166292656	0.0008426117	-0.0185543857	-0.0114860732	0.0411039256	0.0344829138	-0.0176278777	0.0063852604	0.0232823447
-0.0190364902	0.0162393941	0.0044107258	0.0021287429	0.0366517059	0.0098110822	-0.0314179090	-0.0277159034	0.0028390379	0.0082423504
-0.0091731269	0.0107838780	-0.0316941059	-0.0005979391	-0.0246237627	-0.0167333716	0.0119895649	-0.0072441953	-0.0236082488	0.0042845619
-0.0068459975	0.0111351956	0.0084338855	-0.0112936160	-0.0172973570	0.0409896912	0.0073041121	-0.0069635435	0.0065447626	0.0095220822
-0.0033849816	0.0136422427	0.0215288266	-0.0160044888	0.0165030820	-0.0256688300	0.0004871571	-0.0064466110	0.0091651340	0.0065038894
-0.0015398901	0.0034778490	-0.0130899411	0.0344899712	0.0210060350	0.0170721925	0.0118967849	0.0035718072	-0.0024039737	-0.0015406880
-0.0099899544	-0.0057254915	-0.0052695691	0.0049900743	-0.0230468219	-0.0068962993	-0.0461018956	0.0095448420	-0.0101212655	-0.0126289401
-0.0015981214	-0.0093545775	0.0255722315	-0.0193467568	-0.0073332984	-0.0086019126	0.0335316968	0.0392076550	-0.0316847434	-0.0058939457
0.0020084752	0.0031468553	-0.0073172024	-0.0129334569	0.0479798582	0.0152238174	-0.0404869771	0.0296854422	-0.0186565680	-0.0019879172
0.0092161813	0.0167997934	-0.0158180340	0.0188932631	-0.0250461363	-0.0479484641	-0.0086345120	0.0342844991	-0.0204512371	-0.0022062071
0.0009351399	0.0162418244	0.0277304299	0.0108679014	-0.0128330604	0.0277759288	0.0225156291	0.0282372942	0.0143699911	0.0018702897
0.0025674132	0.0167244147	0.0217042983	0.0005515161	0.0346959486	-0.0144031344	-0.0260168455	0.0136176389	-0.0124411331	-0.0071316249
0.0016028532	0.0186845409	-0.0275682916	0.0205476513	0.0057699625	-0.0097491576	0.0094543059	0.0154600094	0.0022610995	0.0027744448
0.0108607808	0.0165983816	0.0106703919	0.0167904341	-0.0211648197	-0.0033525803	-0.0175176401	-0.0040123231	0.0371890436	0.0019202920
-0.0053189187	0.0053611959	0.0404317324	0.0183827110	-0.0007076534	-0.0085272803	0.0340952262	0.0027973650	0.0466531039	0.0041268783
-0.0031995426	-0.0103476017	0.0000668461	0.0090781204	0.0424240764	0.0022318771	-0.0089628524	-0.0000688058	0.0103104510	-0.0088398176
0.0010015315	-0.0131028552	-0.0269038878	0.0147664705	-0.0043172174	-0.0135350154	-0.0059347190	0.0071800727	0.0094356136	0.0097707105
0.0148525636	-0.0151441327	-0.0080701737	0.0060483796	-0.0304948263	0.0230596101	-0.0106183989	0.0033118803	-0.0114569131	0.0009649565
0.0063937706	-0.0098534294	0.0432615120	0.0118954117	-0.0185421313	0.0112446521	-0.0025311007	0.0120313622	-0.0044953704	0.0003517569
0.0000717472	-0.0018710363	0.0213150880	0.0014644500	0.0270988040	-0.0075498895	0.0183900077	0.0112238574	0.0023762447	0.0035322998
0.0013908472	-0.0057790496	-0.0100007615	0.0129613286	0.0338333810	-0.0017161267	-0.0188525522	0.0166090183	-0.0331144780	-0.0153888786
0.0122848155	0.0058740278	-0.0338509617	0.0191629552	-0.0117536192	-0.0130727773	0.0033673832	0.0083133111	0.0144373833	0.0135611956
0.0136666713	-0.0010051926	0.0183598838	0.0222648117	-0.0307714114	0.0154844716	-0.0179916286	-0.0050165129	0.0069689293	-0.0005990255
-0.0015506065	-0.0030610042	0.0346172483	0.0062238583	0.0063004544	-0.0172306258	0.0085820939	0.0061254080	0.0084317767	0.0035517894
-0.0043867381	0.0001222262	-0.0200613533	-0.0325388462	0.0320854889	0.0061173839	-0.0017348011	0.0092045714	-0.0203964294	-0.0266248279
-0.0031812021	0.0095088716	-0.0501138261	-0.0414520845	-0.0156144806	0.0098519503	-0.0065884390	-0.0011729310	-0.0066386608	-0.0146818932
-0.0010432997	0.0069750047	0.0010045710	-0.0065246015	-0.0281565408	0.0199328227	-0.0032119637	0.0043583237	0.0002547624	-0.0102837232
0.0010073570	0.0027228635	0.0401148141	0.0169039157	-0.0020274551	-0.0032331336	0.0185485234	0.0060706915	0.0245784735	0.0142017171
-0.0040023718	0.0051093161	0.0082152976	0.0077054684	0.0410119416	-0.0027855678	0.0002605374	0.0105004212	-0.0320114088	-0.0149210341
0.0033517358	0.0154249700	-0.0216739822	0.0264258215	-0.0006984844	-0.0072359082	-0.0054626605	0.0036588549	0.0014626017	0.0121796199
0.0108101219	0.0106275111	0.0074907870	0.0156642895	-0.0273744242	0.0050285563	-0.0048054140	-0.0085469335	0.0081584032	-0.0072522717
-0.0015471644	0.0094567773	0.0459001970	0.0233163314	-0.0020969877	-0.0069373420	0.0213182062	0.0008761891	0.0359401706	0.0062769933
0.0018532369	-0.0000672718	0.0063472019	0.0171269484	0.0425465590	-0.0020300610	-0.0002799844	0.0104352621	-0.0081223101	-0.0169048360
0.0012920504	0.0039958575	-0.0119415440	0.0354009490	-0.0040061766	-0.0199950552	-0.0184340767	0.0132713660	0.0125968160	-0.0031821448
0.0045319771	-0.0021684784	-0.0019208915	0.0212894808	-0.0295434170	0.0008306005	0.0039007577	0.0166805158	0.0233654357	-0.0215938939
0.0063000759	-0.0132325586	0.0454871471	0.0261115110	-0.0122002318	0.0115399565	-0.0155394388	0.0204636218	0.0590389025	-0.0097924535
0.0055298936	-0.0287289503	0.0382908812	0.0323218904	0.0229497799	-0.0287475506	0.0085841929	0.0228992567	0.0444039834	-0.0058939029
0.0052731648	-0.0389663940	-0.0176990714	0.0279907697	0.0242320715	0.0046738720	-0.0160694293	0.0263298341	0.0179625087	-0.0019706530
0.0134128519	-0.0359623410	-0.0148265569	0.0196567447	-0.0298979835	-0.0021874788	-0.0177235332	0.0284596804	-0.0151637120	-0.0079658678
0.0166019453	-0.0269556904	0.0287016552	0.0074423403	-0.0214117410	0.0387146832	-0.0181418452	0.0216990440	-0.0051598409	-0.0052594023
0.0032861744	-0.0122593924	0.0416913649	0.0136983345	0.0104690669	-0.0257575847	-0.0122101208	0.0229024817	0.0050936020	-0.0005527521
0.0020864080	-0.0091967705	-0.0235550871	0.0224246969	0.0130248945	0.0118216511	0.0101436213	0.0324701366	-0.0035499429	0.0023294187
0.0095216839	-0.0011029591	-0.0030427438	0.0110462341	-0.0346272583	0.0062726115	-0.0413867761	0.0205756084	-0.0284052991	-0.0097277037
0.0115269155	0.0186917970	0.0283337363	-0.0086865158	-0.0186071057	0.0156594997	0.0195228630	0.0356696605	-0.0181102439	0.0003487099
0.0099555985	0.0255817297	0.0238653922	0.0040275918	0.0337958298	-0.0021863716	-0.0319942556	0.0170962807	0.0053340999	-0.0027592063
0.0043594550	0.0246156110	-0.0142837725	0.0347925310	-0.0138003556	-0.0245074876	0.0093890434	0.0167013704	-0.0084528156	-0.0107964451
0.0021237929	0.0178994343	0.0106978107	0.0142602743	-0.0213188490	0.0313681186	-0.0260611698	0.0018183196	0.0134321293	-0.0209119194
-0.0049902763	0.0199885721	0.0314622921	-0.0059845991	-0.0099379173	-0.0276117942	0.0124151772	0.0069281273	0.0153205183	-0.0111823656
-0.0010649665	0.0162204252	0.0020097991	0.0116229084	0.0375109355	0.0077004285	-0.0082975239	-0.0138806749	0.0260477460	-0.0148079765
-0.0023267399	0.0055476437	-0.0359706345	-0.0149212987	-0.0092966896	-0.0300509123	0.0097960775	-0.0242910078	0.0085430358	-0.0249026724
-0.0091658807	-0.0024827738	-0.0082490411	-0.0203385318	-0.0008466854	0.0301540789	0.0368866760	-0.0101925310	0.0332887877	0.0071113230
-0.0003931145	-0.0168819352	-0.0151766366	-0.0156030585	-0.0005108404	-0.0006108638	0.0011825583	-0.0048580017	0.0024771098	0.0128596210
0.0079395957	-0.0049459822	-0.0111081446	-0.0120252833	-0.0099848954	0.0381455303	0.0373350973	0.0135466027	0.0253351203	0.0204437745
-0.0072796953	-0.0009568104	-0.0020466811	-0.0090104120	0.0259242550	0.0062538055	-0.0273063556	0.0115651657	-0.0071260241	-0.0095355077
0.0044182148	0.0094339797	-0.0370650404	0.0032838537	-0.0214591919	-0.0158330620	-0.0076320485	0.0122008088	0.0121875036	-0.0086587622
-0.0070188252	0.0093593624	0.0069359046	-0.0187960466	-0.0227392358	0.0037244012	-0.0065503471	-0.0024757276	0.0271508358	-0.0290564158
0.0054614456	-0.0022366268	0.0193493803	-0.0121056991	-0.0089180013	-0.0037746641	0.0240719674	-0.0036075508	0.0741039998	0.0031496217
-0.0049493160	-0.0130137474	0.0027852323	-0.0060729973	0.0271363492	-0.0091579988	-0.0129845959	-0.0179567440	0.0292457974	-0.0172147765
-0.0128638354	-0.0314592349	-0.0462336142	-0.0263863348	-0.0078659638	0.0016074287	0.0107428395	-0.0092028366	0.0141995967	-0.0200776179
-0.0123054359	-0.0352908136	-0.0117588374	-0.0534800209	-0.0232413325	0.0259263908	-0.0212302396	-0.0127662655	-0.0182067902	-0.0265855269
-0.0121630352	-0.0217606967	0.0061335370	-0.0717150412	-0.0111476695	-0.0181213326	0.0256304911	0.0079289961	-0.0276703995	-0.0197027636
0.0050420504	-0.0205821263	-0.0128096558	-0.0190219834	0.0360000257	0.0123329551	-0.0207878639	0.0048356724	-0.0157077632	-0.0040066050
0.0107808736	-0.0139110948	-0.0248205985	0.0026655367	-0.0254456986	-0.0351876652	0.0015411541	0.0229914119	-0.0211578526	0.0011866728
-0.0024445487	-0.0113901257	0.0139149734	-0.0114464893	-0.0120477000	0.0344600271	0.0329966700	0.0309504862	-0.0181607917	-0.0062678494
-0.0038581659	-0.0039656680	0.0010081247	-0.0162134069	0.0404517682	0.0129191495	-0.0287832058	0.0355348629	-0.0341440698	-0.0196492907
0.0081368681	0.0057232327	-0.0281142419	0.0179354247	-0.0139391782	-0.0235306334	-0.0077857187	0.0373912495	0.0001371641	-0.0119109926
0.0077181085	0.0135576393	-0.0098565409	-0.0046861099	-0.0310172060	0.0090483182	-0.0143756551	0.0211929551	0.0285851510	-0.0226364400
0.0102890235	0.0124036860	0.0330698489	0.0186655427	-0.0119387473	0.0056422001	0.0126034703	0.0270126897	0.0518166331	0.0065105832
-0.0038355352	0.0030813242	0.0193270654	0.0104496873	0.0285615881	-0.0221248398	-0.0038840191	0.0000955932	0.0333691470	-0.0037617629
0.0000899925	0.0006925699	-0.0350472726	-0.0018432870	0.0013823649	-0.0092071258	0.0018587311	0.0015602525	0.0062470032	-0.0027094025
-0.0054300953	-0.0031872308	-0.0097255864	-0.0015501674	0.0018972891	0.0315049143	-0.0114113420	-0.0132423481	0.0028466779	-0.0012745525
-0.0054616751	-0.0004538430	0.0045713856	0.0232559880	0.0169817643	0.0061916719	-0.0201121300	-0.0085889929	-0.0277458474	0.0030881872
-0.0035782441	0.0068363359	-0.0066758583	0.0049730220	-0.0107007475	0.0176452788	-0.0173339362	-0.0129992455	-0.0078833894	0.0161266388
0.0022225826	0.0102982400	0.0368670556	0.0055801278	0.0133093683	-0.0287149153	-0.0310944047	-0.0217683320	-0.0299367982	0.0077892874
-0.0078646456	0.0196623728	-0.0266801835	0.0372728975	-0.0073239268	-0.0011360286	0.0324440515	-0.0206894794	-0.0023231311	0.0166230865
-0.0058040056	0.0113009605	0.0148353710	0.0025846945	-0.0260846485	0.0224944937	-0.0206271215	-0.0338980204	-0.0254452091	-0.0012671533
-0.0111467155	0.0118017217	0.0276130033	-0.0032758591	-0.0051171704	-0.0001895127	0.0268405099	-0.0313692617	0.0121732624	0.0179217734
-0.0054115754	0.0019628883	0.0176156636	0.0023606089	0.0357706994	-0.0160041497	-0.0028719473	-0.0440440516	-0.0092848893	0.0092302065
-0.0057227716	-0.0084440881	-0.0208489263	0.0423044610	0.0036082667	-0.0027323792	0.0323820343	-0.0355326958	-0.0095908628	0.0270646018
-0.0087375834	-0.0223696088	0.0094100975	0.0067088177	-0.0178681428	0.0205096978	-0.0174001395	-0.0413649828	-0.0330969100	0.0178167719
-0.0074268724	-0.0217498103	0.0237570149	-0.0133878824	0.0020832187	-0.0153472580	0.0368508962	-0.0080434446	-0.0627871534	0.0199088248
0.0035308915	-0.0070285778	0.0062459441	0.0056516258	0.0432709194	0.0061775164	-0.0125961186	-0.0050749706	-0.0641594524	0.0138247969
0.0038122472	0.0138341581	-0.0171583213	0.0438535751	-0.0073287183	-0.0122277993	0.0199852853	0.0016741055	-0.0459153749	0.0234941747
0.0019152400	0.0226216565	0.0116957040	0.0230003071	-0.0258182090	0.0354679386	-0.0189823172	-0.0121179657	-0.0452102460	0.0072921067
0.0061813526	0.0287264947	0.0402594294	0.0012540627	-0.0132513308	-0.0172867789	0.0237261213	-0.0038550781	-0.0492029846	0.0181476502
0.0029452978	0.0463458118	0.0068754087	0.0131138918	0.0435841441	0.0238443962	-0.0143959650	-0.0235178404	-0.0338350796	-0.0043402937
-0.0053175796	0.0579296694	-0.0253254338	-0.0072362223	-0.0186202974	-0.0284189588	0.0128173080	-0.0371843924	-0.0251349398	-0.0282066404
-0.0087522754	0.0543907836	-0.0034904544	-0.0113534663	-0.0025174998	0.0121850664	0.0367795991	-0.0549202483	0.0518939089	-0.0091722728
-0.0192572684	0.0262121462	0.0061380577	-0.0056736748	0.0287160659	-0.0134246571	0.0037640343	-0.0341133160	0.0100308259	0.0011227123
0.0051426959	0.0231870616	-0.0449733361	-0.0090133766	-0.0141263192	-0.0125693884	0.0123559805	-0.0253997802	0.0164436421	0.0291017296
0.0096654586	0.0181525157	-0.0089371079	-0.0314141195	-0.0240411614	0.0194829206	0.0078758618	-0.0253121629	-0.0134269854	0.0016637734
0.0091731937	0.0152876773	0.0161800408	-0.0387626356	-0.0022181424	0.0001854301	0.0055189842	-0.0176562132	0.0219998469	0.0181240717
0.0088366967	0.0066298635	0.0027200481	-0.0306377635	0.0304358559	-0.0138694606	0.0280443793	-0.0224356460	0.0167293638	0.0038462754
0.0065027853	-0.0057483198	-0.0266853623	-0.0122015584	0.0257699452	0.0026764025	-0.0088619961	-0.0143007935	-0.0128486188	-0.0025650239
0.0062479005	-0.0083319523	-0.0328249976	-0.0094757157	-0.0193981703	-0.0330044896	0.0018593455	-0.0156355241	0.0390762225	-0.0020980925
-0.0052670734	-0.0216246491	0.0024740404	-0.0186453622	-0.0160868847	0.0037324629	-0.0120687597	-0.0157643250	0.0567109709	-0.0091121717
-0.0024556136	-0.0348904687	0.0104509913	-0.0215797514	0.0009042183	-0.0272619980	0.0220029978	-0.0154906915	0.0638984043	0.0066749555
0.0021032451	-0.0559467595	-0.0125434570	-0.0121261068	0.0270738452	-0.0005688495	-0.0089230520	-0.0274827047	0.0281295692	-0.0039297808
